 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  4.0799e-03  6.1302e-03  5.3177e-03  3.8993e-03  4.5517e-03  5.8993e-03  3.8190e-03  3.8584e-03  5.0193e-03  2.1928e-03  2.8954e-03  1.6047e-03  2.3929e-03  1.5638e-03  3.2250e-03  2.1908e-03  1.5681e-03  9.8048e-04  8.2360e-04  1.1737e-03  3.2159e-04         inf         inf  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    22  2.5707e-03  4.3716e-03  2.2845e-03  4.0167e-03  3.9066e-03  2.8566e-03  3.4202e-03  4.0463e-03  2.7036e-03  1.5597e-03  1.0962e-03  9.0994e-04  1.2042e-03  1.1816e-03  2.9241e-03  5.0691e-03  4.9257e-04  3.3630e-04  7.3726e-04  1.2109e-03  3.6784e-04  7.2232e-05  1.8296e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    23  2.6698e-03  2.3191e-03  2.0482e-03  2.0336e-03  2.2780e-03  3.5113e-03  1.8836e-03  2.8735e-03  3.3592e-03  5.4177e-03  1.6640e-03  3.8742e-04  1.1076e-03  8.2963e-04  7.9484e-04  1.2607e-03  4.6660e-04  7.3209e-04  3.5147e-03         inf         inf  0.0000e+00  9.0942e-06  1.5270e-05  2.0079e-06  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    24  1.1300e-03  4.4825e-03  1.0608e-03  1.4428e-03  8.0090e-04  8.9828e-04  8.9742e-04  8.9012e-04  5.3762e-04  1.1540e-03         inf  3.1420e-04  2.6631e-03  4.1037e-03  2.3034e-04  4.5416e-04  1.0910e-04  2.5309e-04         inf         inf         inf         inf         inf         inf  1.6317e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    25  1.2982e-03  1.5272e-02  1.3996e-03  8.1321e-04  6.7086e-04  8.9540e-04  6.9694e-04  1.1825e-03  7.3578e-04  8.9864e-04  9.5234e-04  1.2804e-03         inf         inf  6.9393e-05  1.7950e-04  2.2775e-04  7.0972e-06  1.5711e-04         inf         inf         inf         inf         inf  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    26  6.4950e-04  8.7039e-04  5.1846e-04  5.5137e-04  5.1827e-04  3.6519e-04  7.1842e-04  5.7827e-04  1.2590e-03  2.7496e-04  2.9204e-04  8.1702e-04  2.1918e-04         inf  6.4266e-05         inf  1.6535e-05  1.0177e-05  0.0000e+00         inf         inf  1.0374e-04         inf  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    27  2.0969e-04  3.9067e-04  8.3098e-04  1.6514e-03  7.1099e-04  5.5193e-04  9.7650e-05  1.0591e-03  6.7487e-04         inf  5.2206e-05         inf  1.7531e-04  4.1847e-05  7.1022e-06  1.2544e-03  0.0000e+00  6.4154e-06  1.4186e-05         inf         inf  1.3078e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    28  6.5036e-04  9.3222e-04  8.8951e-04  6.7272e-04  2.7949e-03         inf  2.9753e-06         inf  5.1227e-04  1.0059e-04  2.5376e-05         inf         inf  8.6462e-06  0.0000e+00         inf  0.0000e+00  0.0000e+00  6.0890e-07         inf         inf  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    29         inf  2.2308e-04  3.8105e-04  5.7543e-04  3.7219e-04  2.1627e-03  0.0000e+00         inf         inf         inf  3.3901e-04  1.8350e-04         inf  0.0000e+00  0.0000e+00         inf         inf  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    30  1.6330e-04         inf  1.3636e-04  3.5751e-05  8.2306e-04         inf  0.0000e+00         inf         inf  0.0000e+00  0.0000e+00         inf         inf  0.0000e+00  0.0000e+00  0.0000e+00         inf  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
