 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  1.6045e-04  4.7365e-04  7.2330e-04  9.9816e-04  1.4538e-03  1.6666e-03  1.9615e-03  2.2383e-03  2.3921e-03  2.4620e-03  2.4048e-03  2.4105e-03  2.2478e-03  2.1224e-03  1.8663e-03  1.6188e-03  1.3777e-03  1.1617e-03  9.8249e-04  8.6810e-04  6.3084e-04  3.0853e-04  1.5834e-04  9.0478e-05  5.3961e-05  3.2430e-05  2.0483e-05  1.3410e-05  8.8763e-06  5.8164e-06  3.9253e-06  2.6578e-06  1.8151e-06  1.2393e-06  8.4649e-07  5.7183e-07  3.9558e-07  2.7715e-07  2.0116e-07  1.5269e-07
    22  5.2485e-05  2.7230e-04  5.6336e-04  8.4361e-04  9.9476e-04  1.1591e-03  1.3294e-03  1.4396e-03  1.6164e-03  1.6615e-03  1.6590e-03  1.6101e-03  1.5520e-03  1.4430e-03  1.2915e-03  1.1309e-03  9.9555e-04  8.4212e-04  7.1099e-04  6.1391e-04  5.0956e-04  3.4289e-04  1.9993e-04  1.1460e-04  6.8295e-05  4.1565e-05  2.5749e-05  1.6206e-05  1.0552e-05  6.9244e-06  4.5531e-06  3.0098e-06  2.0163e-06  1.3504e-06  9.1288e-07  6.3015e-07  4.3027e-07  2.9999e-07  2.1582e-07  1.6231e-07
    23  7.2263e-05  1.9012e-04  3.2889e-04  5.2824e-04  6.6188e-04  8.1133e-04  8.8785e-04  1.0046e-03  1.0630e-03  1.1060e-03  1.1398e-03  1.1027e-03  1.0378e-03  9.6928e-04  9.0112e-04  8.0418e-04  6.8601e-04  5.9881e-04  5.1345e-04  4.3150e-04  3.5753e-04  2.7024e-04  1.8201e-04  1.1544e-04  7.2168e-05  4.4393e-05  2.7821e-05  1.7580e-05  1.1327e-05  7.4253e-06  4.9281e-06  3.2456e-06  2.1616e-06  1.4614e-06  9.9432e-07  6.7101e-07  4.6150e-07  3.2097e-07  2.2677e-07  1.6962e-07
    24  3.3605e-05  1.4911e-04  2.6321e-04  3.5692e-04  4.8515e-04  5.7959e-04  6.2371e-04  6.6525e-04  7.1286e-04  7.6372e-04  7.4941e-04  7.5824e-04  7.1975e-04  6.7729e-04  6.1499e-04  5.5991e-04  4.9478e-04  4.2482e-04  3.7270e-04  3.1628e-04  2.5875e-04  2.0152e-04  1.4483e-04  9.9054e-05  6.4735e-05  4.2468e-05  2.7493e-05  1.7983e-05  1.1678e-05  7.6187e-06  4.9685e-06  3.3114e-06  2.2245e-06  1.4810e-06  9.8367e-07  6.6707e-07  4.5703e-07  3.2283e-07  2.2933e-07  1.7165e-07
    25  3.4960e-05  1.1411e-04  1.6175e-04  2.5743e-04  3.3238e-04  3.8881e-04  4.3747e-04  4.5576e-04  5.0849e-04  5.2716e-04  5.2438e-04  5.0756e-04  4.8342e-04  4.4544e-04  4.2559e-04  3.8434e-04  3.4517e-04  3.0058e-04  2.5697e-04  2.2410e-04  1.8583e-04  1.4710e-04  1.1181e-04  8.0852e-05  5.6182e-05  3.7870e-05  2.5349e-05  1.7029e-05  1.1201e-05  7.4171e-06  4.9226e-06  3.2976e-06  2.2028e-06  1.4843e-06  1.0011e-06  6.7809e-07  4.7025e-07  3.2376e-07  2.3048e-07  1.7258e-07
    26  3.6085e-05  9.0909e-05  1.3768e-04  1.6636e-04  2.1203e-04  2.5892e-04  2.8969e-04  3.1306e-04  3.4427e-04  3.5868e-04  3.6215e-04  3.4069e-04  3.3265e-04  3.1229e-04  2.8164e-04  2.6420e-04  2.4113e-04  2.1000e-04  1.8285e-04  1.5665e-04  1.3221e-04  1.0772e-04  8.3924e-05  6.2953e-05  4.5327e-05  3.1805e-05  2.1970e-05  1.4826e-05  9.9799e-06  6.8058e-06  4.6056e-06  3.1050e-06  2.1004e-06  1.4252e-06  9.6169e-07  6.5931e-07  4.4987e-07  3.1172e-07  2.2152e-07  1.6617e-07
    27  1.4132e-05  5.1480e-05  9.9004e-05  1.2205e-04  1.4851e-04  1.7326e-04  2.0444e-04  2.2247e-04  2.3140e-04  2.4479e-04  2.3751e-04  2.3709e-04  2.2671e-04  2.2007e-04  2.0016e-04  1.8236e-04  1.6527e-04  1.5002e-04  1.2790e-04  1.1181e-04  9.5544e-05  7.7039e-05  6.1037e-05  4.7379e-05  3.5091e-05  2.5404e-05  1.8009e-05  1.2679e-05  8.8323e-06  6.0447e-06  4.1288e-06  2.8318e-06  1.9088e-06  1.3009e-06  8.8580e-07  6.1052e-07  4.2610e-07  2.9043e-07  2.0933e-07  1.5891e-07
    28  9.3795e-06  3.6240e-05  6.2421e-05  8.1603e-05  1.0261e-04  1.1561e-04  1.3107e-04  1.4510e-04  1.5722e-04  1.6320e-04  1.6875e-04  1.7113e-04  1.5669e-04  1.4804e-04  1.4053e-04  1.2883e-04  1.1750e-04  1.0425e-04  9.1254e-05  7.8975e-05  6.6244e-05  5.5375e-05  4.4801e-05  3.4677e-05  2.6891e-05  1.9886e-05  1.4282e-05  1.0361e-05  7.3159e-06  5.1669e-06  3.5700e-06  2.4686e-06  1.7225e-06  1.1931e-06  8.2880e-07  5.5842e-07  3.8867e-07  2.7913e-07  1.9943e-07  1.4871e-07
    29  9.2265e-06  2.5043e-05  3.9012e-05  5.8062e-05  7.1112e-05  7.9460e-05  9.3388e-05  9.7101e-05  1.1067e-04  1.1540e-04  1.1367e-04  1.1401e-04  1.1148e-04  1.0419e-04  9.5504e-05  8.9870e-05  7.9713e-05  7.2156e-05  6.4004e-05  5.4929e-05  4.7189e-05  3.9670e-05  3.2400e-05  2.5715e-05  1.9965e-05  1.5257e-05  1.1501e-05  8.3414e-06  5.9621e-06  4.1877e-06  2.9812e-06  2.1143e-06  1.4831e-06  1.0368e-06  7.1957e-07  5.1001e-07  3.5309e-07  2.4954e-07  1.8216e-07  1.3842e-07
    30  8.8372e-06  1.7327e-05  2.7630e-05  3.7482e-05  4.8052e-05  5.3614e-05  6.2875e-05  6.8243e-05  7.0245e-05  7.4333e-05  7.5447e-05  7.6304e-05  7.4587e-05  7.2456e-05  6.7550e-05  6.1095e-05  5.5174e-05  4.8937e-05  4.5041e-05  3.9164e-05  3.3675e-05  2.8346e-05  2.3242e-05  1.8893e-05  1.5007e-05  1.1542e-05  8.8131e-06  6.5712e-06  4.8127e-06  3.4777e-06  2.5025e-06  1.7814e-06  1.2620e-06  8.8961e-07  6.2029e-07  4.3939e-07  3.1248e-07  2.2204e-07  1.6181e-07  1.2369e-07
