 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  7.7380e-03  7.6975e-03  7.5353e-03  7.3108e-03  6.9877e-03  6.6602e-03  6.1993e-03  5.7061e-03  5.1828e-03  4.6782e-03  4.1081e-03  3.5320e-03  2.9909e-03  2.5085e-03  2.0591e-03  1.6688e-03  1.3400e-03  1.0352e-03  7.8828e-04  5.5494e-04  3.0262e-04  1.4132e-04  7.4861e-05  4.2700e-05  2.5184e-05  1.6207e-05  1.0696e-05  7.2214e-06  4.8612e-06  3.2883e-06  2.2462e-06  1.5280e-06  1.0474e-06  7.1545e-07  4.8728e-07  3.3085e-07  2.2284e-07  1.4863e-07  9.1098e-08  4.4517e-08
    22  5.4034e-03  5.3527e-03  5.2221e-03  5.0314e-03  4.8395e-03  4.6514e-03  4.3113e-03  3.9822e-03  3.6078e-03  3.2277e-03  2.8728e-03  2.4971e-03  2.1372e-03  1.8028e-03  1.4956e-03  1.2243e-03  9.7932e-04  7.7030e-04  5.8385e-04  4.2017e-04  2.7132e-04  1.5877e-04  9.0781e-05  5.2776e-05  3.2224e-05  2.0151e-05  1.2984e-05  8.5038e-06  5.6406e-06  3.7713e-06  2.5278e-06  1.6947e-06  1.1502e-06  7.8036e-07  5.3541e-07  3.6120e-07  2.4215e-07  1.5980e-07  9.8792e-08  4.7307e-08
    23  3.7133e-03  3.6609e-03  3.6083e-03  3.5029e-03  3.3465e-03  3.1727e-03  2.9844e-03  2.7631e-03  2.5172e-03  2.2745e-03  2.0259e-03  1.7637e-03  1.5186e-03  1.2804e-03  1.0679e-03  8.8981e-04  7.1811e-04  5.6573e-04  4.3280e-04  3.1967e-04  2.2273e-04  1.4586e-04  9.0658e-05  5.6469e-05  3.5276e-05  2.2171e-05  1.4314e-05  9.2975e-06  6.1417e-06  4.0784e-06  2.7217e-06  1.8243e-06  1.2322e-06  8.3035e-07  5.6180e-07  3.8238e-07  2.5560e-07  1.6740e-07  1.0299e-07  4.9056e-08
    24  2.5627e-03  2.5290e-03  2.4967e-03  2.4173e-03  2.3217e-03  2.1874e-03  2.0608e-03  1.9203e-03  1.7602e-03  1.5896e-03  1.4141e-03  1.2356e-03  1.0740e-03  9.1235e-04  7.7213e-04  6.3777e-04  5.1804e-04  4.1447e-04  3.2448e-04  2.4319e-04  1.7470e-04  1.2229e-04  8.1176e-05  5.3083e-05  3.4325e-05  2.2262e-05  1.4553e-05  9.5199e-06  6.3109e-06  4.1921e-06  2.7994e-06  1.8695e-06  1.2672e-06  8.5274e-07  5.7790e-07  3.9097e-07  2.6050e-07  1.7024e-07  1.0491e-07  5.0266e-08
    25  1.7597e-03  1.7566e-03  1.7250e-03  1.6641e-03  1.6119e-03  1.5237e-03  1.4422e-03  1.3351e-03  1.2293e-03  1.1097e-03  9.9367e-04  8.7492e-04  7.6217e-04  6.5596e-04  5.5152e-04  4.6052e-04  3.7659e-04  3.0215e-04  2.4065e-04  1.8331e-04  1.3684e-04  9.8622e-05  6.8384e-05  4.6573e-05  3.1200e-05  2.0868e-05  1.3891e-05  9.2302e-06  6.1631e-06  4.1106e-06  2.7619e-06  1.8647e-06  1.2455e-06  8.4705e-07  5.7263e-07  3.8587e-07  2.5895e-07  1.6976e-07  1.0487e-07  4.9775e-08
    26  1.2236e-03  1.2150e-03  1.1908e-03  1.1565e-03  1.1188e-03  1.0550e-03  1.0019e-03  9.3066e-04  8.5518e-04  7.7185e-04  6.9436e-04  6.1815e-04  5.4054e-04  4.6484e-04  3.9608e-04  3.3352e-04  2.7337e-04  2.2247e-04  1.7607e-04  1.3770e-04  1.0427e-04  7.7247e-05  5.5028e-05  3.8838e-05  2.6897e-05  1.8443e-05  1.2589e-05  8.5405e-06  5.7340e-06  3.8797e-06  2.6145e-06  1.7758e-06  1.2125e-06  8.2633e-07  5.5974e-07  3.7647e-07  2.5382e-07  1.6482e-07  1.0210e-07  4.9249e-08
    27  8.4935e-04  8.4248e-04  8.2458e-04  8.0305e-04  7.6920e-04  7.3389e-04  6.9594e-04  6.4661e-04  5.9786e-04  5.4192e-04  4.8667e-04  4.3102e-04  3.7817e-04  3.2914e-04  2.8281e-04  2.3634e-04  1.9602e-04  1.6222e-04  1.2963e-04  1.0247e-04  7.8394e-05  5.9182e-05  4.4011e-05  3.1654e-05  2.2361e-05  1.5698e-05  1.0837e-05  7.5247e-06  5.1534e-06  3.5428e-06  2.4063e-06  1.6460e-06  1.1266e-06  7.7151e-07  5.2607e-07  3.5743e-07  2.3988e-07  1.5729e-07  9.7512e-08  4.6903e-08
    28  5.8864e-04  5.8748e-04  5.7412e-04  5.5534e-04  5.3394e-04  5.0922e-04  4.7949e-04  4.4827e-04  4.1531e-04  3.7835e-04  3.4092e-04  3.0395e-04  2.6946e-04  2.3449e-04  2.0108e-04  1.6945e-04  1.4160e-04  1.1669e-04  9.4183e-05  7.5607e-05  5.8977e-05  4.5286e-05  3.3894e-05  2.5151e-05  1.8216e-05  1.2938e-05  9.1329e-06  6.4193e-06  4.5235e-06  3.1396e-06  2.1572e-06  1.4809e-06  1.0284e-06  7.0438e-07  4.8694e-07  3.3232e-07  2.2410e-07  1.4768e-07  9.1170e-08  4.4352e-08
    29  4.1030e-04  4.0543e-04  3.9725e-04  3.8529e-04  3.6934e-04  3.5215e-04  3.3126e-04  3.1099e-04  2.8767e-04  2.6385e-04  2.3968e-04  2.1463e-04  1.8922e-04  1.6587e-04  1.4358e-04  1.2133e-04  1.0223e-04  8.4566e-05  6.8807e-05  5.5589e-05  4.3916e-05  3.4221e-05  2.6031e-05  1.9472e-05  1.4436e-05  1.0478e-05  7.5535e-06  5.4411e-06  3.8486e-06  2.6952e-06  1.8854e-06  1.3166e-06  9.1834e-07  6.3783e-07  4.4062e-07  3.0257e-07  2.0550e-07  1.3475e-07  8.3737e-08  4.0756e-08
    30  2.8324e-04  2.7905e-04  2.7372e-04  2.6632e-04  2.5588e-04  2.4509e-04  2.3093e-04  2.1585e-04  2.0065e-04  1.8468e-04  1.6782e-04  1.5064e-04  1.3371e-04  1.1782e-04  1.0182e-04  8.6912e-05  7.3433e-05  6.1310e-05  5.0325e-05  4.0640e-05  3.2609e-05  2.5707e-05  1.9926e-05  1.5076e-05  1.1311e-05  8.3645e-06  6.1482e-06  4.4367e-06  3.1953e-06  2.2702e-06  1.5971e-06  1.1342e-06  7.9542e-07  5.6052e-07  3.8969e-07  2.6943e-07  1.8425e-07  1.2212e-07  7.6677e-08  3.7082e-08
