 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  1.4863e-01  1.4933e-01  1.5025e-01  1.5053e-01  1.4963e-01  1.4872e-01  1.5025e-01  1.5089e-01  1.5072e-01  1.4971e-01  1.4977e-01  1.5192e-01  1.5223e-01  1.5235e-01  1.5167e-01  1.5063e-01  1.4928e-01  1.5076e-01  1.5142e-01  1.5508e-01  1.5875e-01  1.5875e-01  1.5693e-01  1.5741e-01  1.5779e-01  1.5710e-01  1.5604e-01  1.5393e-01  1.5401e-01  1.5312e-01  1.5159e-01  1.5186e-01  1.5083e-01  1.5122e-01  1.5216e-01  1.5235e-01  1.5202e-01  1.5132e-01  1.5591e-01  1.6660e-01
    22  1.4729e-01  1.4807e-01  1.5020e-01  1.5129e-01  1.4963e-01  1.4831e-01  1.4982e-01  1.4998e-01  1.5171e-01  1.5138e-01  1.5057e-01  1.5050e-01  1.5063e-01  1.5124e-01  1.5128e-01  1.4974e-01  1.5038e-01  1.5004e-01  1.5147e-01  1.5331e-01  1.5796e-01  1.5894e-01  1.5848e-01  1.5917e-01  1.5664e-01  1.5660e-01  1.5513e-01  1.5345e-01  1.5289e-01  1.5271e-01  1.5225e-01  1.5357e-01  1.5203e-01  1.5102e-01  1.4948e-01  1.5075e-01  1.5035e-01  1.5091e-01  1.5317e-01  1.6606e-01
    23  1.4821e-01  1.5025e-01  1.4924e-01  1.5022e-01  1.5121e-01  1.5107e-01  1.5128e-01  1.5083e-01  1.5141e-01  1.5000e-01  1.4936e-01  1.5098e-01  1.5015e-01  1.5109e-01  1.5157e-01  1.4995e-01  1.4926e-01  1.5159e-01  1.5259e-01  1.5351e-01  1.5518e-01  1.5671e-01  1.5715e-01  1.5590e-01  1.5527e-01  1.5500e-01  1.5406e-01  1.5368e-01  1.5154e-01  1.5126e-01  1.5202e-01  1.5160e-01  1.5080e-01  1.5087e-01  1.5163e-01  1.5033e-01  1.4966e-01  1.5080e-01  1.5383e-01  1.6708e-01
    24  1.4906e-01  1.5028e-01  1.4866e-01  1.5082e-01  1.5037e-01  1.5222e-01  1.5177e-01  1.5209e-01  1.5104e-01  1.4999e-01  1.5037e-01  1.5071e-01  1.4985e-01  1.5143e-01  1.5029e-01  1.5090e-01  1.5067e-01  1.5057e-01  1.5138e-01  1.5394e-01  1.5541e-01  1.5502e-01  1.5582e-01  1.5491e-01  1.5391e-01  1.5344e-01  1.5312e-01  1.5390e-01  1.5286e-01  1.5161e-01  1.5136e-01  1.5132e-01  1.5025e-01  1.5033e-01  1.4919e-01  1.4823e-01  1.4866e-01  1.5079e-01  1.5411e-01  1.6470e-01
    25  1.5106e-01  1.4983e-01  1.4881e-01  1.5131e-01  1.5075e-01  1.5118e-01  1.4930e-01  1.5040e-01  1.5089e-01  1.5049e-01  1.4998e-01  1.4996e-01  1.4941e-01  1.4883e-01  1.5084e-01  1.5017e-01  1.5152e-01  1.5120e-01  1.4986e-01  1.5336e-01  1.5384e-01  1.5436e-01  1.5495e-01  1.5511e-01  1.5458e-01  1.5379e-01  1.5291e-01  1.5231e-01  1.5188e-01  1.5238e-01  1.5245e-01  1.5134e-01  1.5233e-01  1.5136e-01  1.5111e-01  1.5160e-01  1.5120e-01  1.5105e-01  1.5315e-01  1.6456e-01
    26  1.5006e-01  1.4970e-01  1.4928e-01  1.5040e-01  1.4941e-01  1.5148e-01  1.5013e-01  1.4929e-01  1.5051e-01  1.5147e-01  1.4988e-01  1.4902e-01  1.4939e-01  1.4961e-01  1.4998e-01  1.4925e-01  1.5073e-01  1.5079e-01  1.5203e-01  1.5247e-01  1.5314e-01  1.5430e-01  1.5603e-01  1.5482e-01  1.5547e-01  1.5408e-01  1.5307e-01  1.5184e-01  1.5143e-01  1.5152e-01  1.5282e-01  1.5232e-01  1.5090e-01  1.4926e-01  1.5008e-01  1.5068e-01  1.4979e-01  1.5158e-01  1.5289e-01  1.6244e-01
    27  1.4961e-01  1.4971e-01  1.4954e-01  1.5032e-01  1.5067e-01  1.5044e-01  1.4916e-01  1.4981e-01  1.4920e-01  1.5061e-01  1.5071e-01  1.5062e-01  1.4961e-01  1.5061e-01  1.4955e-01  1.5093e-01  1.5262e-01  1.5121e-01  1.5092e-01  1.5172e-01  1.5338e-01  1.5383e-01  1.5111e-01  1.5441e-01  1.5555e-01  1.5457e-01  1.5478e-01  1.5291e-01  1.5319e-01  1.5116e-01  1.5354e-01  1.5237e-01  1.5116e-01  1.4975e-01  1.5084e-01  1.5048e-01  1.5073e-01  1.5092e-01  1.5256e-01  1.6406e-01
    28  1.5062e-01  1.4895e-01  1.4898e-01  1.5003e-01  1.4947e-01  1.4990e-01  1.5025e-01  1.5017e-01  1.5100e-01  1.5018e-01  1.5070e-01  1.5105e-01  1.4961e-01  1.5010e-01  1.4955e-01  1.5070e-01  1.5123e-01  1.5207e-01  1.5202e-01  1.5178e-01  1.5184e-01  1.5231e-01  1.5305e-01  1.5222e-01  1.5331e-01  1.5577e-01  1.5491e-01  1.5375e-01  1.5224e-01  1.5269e-01  1.5340e-01  1.5342e-01  1.5199e-01  1.5233e-01  1.5101e-01  1.5011e-01  1.5036e-01  1.5234e-01  1.5459e-01  1.6382e-01
    29  1.4912e-01  1.4810e-01  1.4873e-01  1.4972e-01  1.4933e-01  1.5040e-01  1.5117e-01  1.5014e-01  1.5190e-01  1.5056e-01  1.5086e-01  1.5053e-01  1.5088e-01  1.4995e-01  1.4876e-01  1.5047e-01  1.4988e-01  1.5159e-01  1.5185e-01  1.5133e-01  1.5258e-01  1.5136e-01  1.5397e-01  1.5435e-01  1.5260e-01  1.5492e-01  1.5495e-01  1.5213e-01  1.5186e-01  1.5200e-01  1.5181e-01  1.5139e-01  1.5107e-01  1.5047e-01  1.5068e-01  1.5065e-01  1.5141e-01  1.5251e-01  1.5457e-01  1.6584e-01
    30  1.4893e-01  1.4871e-01  1.4912e-01  1.4922e-01  1.4933e-01  1.5009e-01  1.5075e-01  1.5171e-01  1.5126e-01  1.5006e-01  1.5146e-01  1.5060e-01  1.5013e-01  1.4945e-01  1.4937e-01  1.4960e-01  1.5021e-01  1.5067e-01  1.5111e-01  1.5194e-01  1.5183e-01  1.5175e-01  1.5112e-01  1.5269e-01  1.5300e-01  1.5369e-01  1.5286e-01  1.5369e-01  1.5218e-01  1.5184e-01  1.5339e-01  1.5168e-01  1.5218e-01  1.5000e-01  1.5072e-01  1.4917e-01  1.5029e-01  1.5213e-01  1.5264e-01  1.6503e-01
