 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  6.4597e+01  7.7638e+01  8.4690e+01  8.7584e+01  9.0635e+01  9.1123e+01  9.0681e+01  8.9671e+01  8.9164e+01  8.6490e+01  8.6499e+01  8.3748e+01  8.2024e+01  7.9782e+01  7.7539e+01  7.5815e+01  7.4364e+01  7.1545e+01  6.8157e+01  6.2355e+01  5.3241e+01  5.1052e+01  4.6545e+01  4.3528e+01  4.1250e+01  4.0169e+01  4.0140e+01  3.9724e+01  3.9696e+01  3.9357e+01  3.9519e+01  3.9080e+01  3.8600e+01  3.8395e+01  3.8728e+01  3.8532e+01  3.8084e+01  3.8174e+01  3.7302e+01  3.5588e+01
    22  6.2127e+01  7.3713e+01  8.0282e+01  8.4616e+01  8.6576e+01  8.8633e+01  8.8056e+01  8.6896e+01  8.6716e+01  8.5213e+01  8.3540e+01  8.2337e+01  8.0680e+01  7.9019e+01  7.6641e+01  7.4679e+01  7.3043e+01  6.9792e+01  6.7005e+01  6.1499e+01  5.4782e+01  4.9665e+01  4.7221e+01  4.5755e+01  4.3522e+01  4.2210e+01  4.1600e+01  4.1182e+01  4.0649e+01  4.0471e+01  3.9774e+01  3.9633e+01  3.9540e+01  3.9249e+01  3.8537e+01  3.8492e+01  3.8935e+01  3.7990e+01  3.7155e+01  3.5382e+01
    23  5.9883e+01  7.0782e+01  7.7308e+01  8.2196e+01  8.3022e+01  8.6100e+01  8.5721e+01  8.4306e+01  8.4068e+01  8.3058e+01  8.2105e+01  7.9938e+01  7.8429e+01  7.8015e+01  7.6051e+01  7.3672e+01  7.1082e+01  6.9295e+01  6.5359e+01  6.1266e+01  5.5987e+01  5.1530e+01  4.8637e+01  4.7310e+01  4.5179e+01  4.3270e+01  4.2713e+01  4.2259e+01  4.1569e+01  4.0682e+01  4.0262e+01  3.9930e+01  3.9996e+01  3.9727e+01  3.9511e+01  3.8914e+01  3.8542e+01  3.7880e+01  3.6800e+01  3.5682e+01
    24  5.7666e+01  6.8051e+01  7.4095e+01  7.9400e+01  8.1711e+01  8.2908e+01  8.3434e+01  8.2390e+01  8.2207e+01  8.1583e+01  8.0548e+01  7.8319e+01  7.7022e+01  7.6057e+01  7.4615e+01  7.2456e+01  7.0007e+01  6.7672e+01  6.5427e+01  6.0944e+01  5.6475e+01  5.3139e+01  5.0199e+01  4.8032e+01  4.6465e+01  4.5452e+01  4.4498e+01  4.3762e+01  4.3184e+01  4.2193e+01  4.2100e+01  4.1289e+01  4.1086e+01  4.0838e+01  4.0152e+01  3.9624e+01  3.8799e+01  3.8622e+01  3.7700e+01  3.5627e+01
    25  5.5678e+01  6.5087e+01  7.0370e+01  7.5903e+01  7.8911e+01  8.1177e+01  8.1604e+01  8.1335e+01  7.9449e+01  8.0054e+01  7.9013e+01  7.8176e+01  7.5944e+01  7.4922e+01  7.4030e+01  7.1320e+01  6.9196e+01  6.7839e+01  6.4928e+01  6.1713e+01  5.8445e+01  5.4397e+01  5.2117e+01  4.9346e+01  4.8044e+01  4.6812e+01  4.5926e+01  4.4717e+01  4.3637e+01  4.3007e+01  4.2552e+01  4.2138e+01  4.1711e+01  4.0866e+01  4.0349e+01  4.0095e+01  4.0032e+01  3.9164e+01  3.7552e+01  3.5688e+01
    26  5.4213e+01  6.2973e+01  6.8714e+01  7.2724e+01  7.6430e+01  7.7549e+01  7.9245e+01  7.8405e+01  7.7874e+01  7.8995e+01  7.7244e+01  7.7218e+01  7.4558e+01  7.3885e+01  7.2589e+01  6.9841e+01  6.7461e+01  6.7131e+01  6.4362e+01  6.1939e+01  5.8218e+01  5.5738e+01  5.2844e+01  5.0719e+01  4.8734e+01  4.7920e+01  4.7528e+01  4.6090e+01  4.4755e+01  4.3428e+01  4.3100e+01  4.2664e+01  4.2117e+01  4.0976e+01  4.0821e+01  4.0600e+01  4.0177e+01  3.8981e+01  3.8006e+01  3.5846e+01
    27  5.3104e+01  6.0917e+01  6.7006e+01  7.0985e+01  7.3909e+01  7.4966e+01  7.7670e+01  7.7096e+01  7.6245e+01  7.6278e+01  7.6485e+01  7.5590e+01  7.4068e+01  7.2496e+01  7.1584e+01  6.9333e+01  6.7759e+01  6.5050e+01  6.3974e+01  6.2500e+01  5.8015e+01  5.5804e+01  5.3530e+01  5.1429e+01  4.9589e+01  4.7822e+01  4.7127e+01  4.7101e+01  4.5788e+01  4.4599e+01  4.3957e+01  4.3456e+01  4.2846e+01  4.2438e+01  4.1543e+01  4.0831e+01  3.9957e+01  3.9425e+01  3.7587e+01  3.5953e+01
    28  5.2310e+01  6.0152e+01  6.4951e+01  6.8501e+01  7.1628e+01  7.2735e+01  7.4651e+01  7.4409e+01  7.4844e+01  7.5147e+01  7.4883e+01  7.4209e+01  7.3084e+01  7.1016e+01  7.0854e+01  6.8553e+01  6.6716e+01  6.5435e+01  6.3323e+01  6.1633e+01  5.8815e+01  5.6010e+01  5.4576e+01  5.2589e+01  5.1031e+01  4.8656e+01  4.7327e+01  4.6803e+01  4.6488e+01  4.4769e+01  4.4229e+01  4.4158e+01  4.3530e+01  4.2530e+01  4.1957e+01  4.1389e+01  4.0913e+01  3.9411e+01  3.8011e+01  3.5809e+01
    29  5.0427e+01  5.8449e+01  6.2785e+01  6.6749e+01  6.9246e+01  7.1601e+01  7.2441e+01  7.2763e+01  7.3155e+01  7.3539e+01  7.3603e+01  7.3182e+01  7.1872e+01  7.0575e+01  6.9668e+01  6.7619e+01  6.6668e+01  6.4336e+01  6.2379e+01  6.1501e+01  5.8992e+01  5.6792e+01  5.5541e+01  5.2477e+01  5.0925e+01  4.9547e+01  4.7723e+01  4.7378e+01  4.6541e+01  4.5636e+01  4.5014e+01  4.3679e+01  4.3935e+01  4.2984e+01  4.2215e+01  4.1021e+01  4.0798e+01  3.9704e+01  3.8679e+01  3.6278e+01
    30  4.8928e+01  5.6233e+01  6.0936e+01  6.5272e+01  6.6679e+01  6.8903e+01  7.0629e+01  7.1317e+01  7.1488e+01  7.2144e+01  7.2578e+01  7.1843e+01  7.1267e+01  6.9049e+01  6.8761e+01  6.6570e+01  6.6522e+01  6.4808e+01  6.2297e+01  6.1184e+01  5.9037e+01  5.7176e+01  5.5155e+01  5.3058e+01  5.1370e+01  4.9959e+01  4.9477e+01  4.7490e+01  4.6503e+01  4.6253e+01  4.5917e+01  4.4828e+01  4.4020e+01  4.3035e+01  4.2873e+01  4.1714e+01  4.1139e+01  3.9719e+01  3.8987e+01  3.6763e+01
