 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  4.2431e-02  4.2612e-02  4.1957e-02  4.0866e-02  3.8636e-02  3.6805e-02  3.4453e-02  3.1911e-02  2.9045e-02  2.6049e-02  2.2809e-02  1.9952e-02  1.6852e-02  1.4222e-02  1.1565e-02  9.3204e-03  7.4418e-03  5.8104e-03  4.4708e-03  3.2984e-03  1.8485e-03  8.5913e-04  4.5118e-04  2.5997e-04  1.5498e-04  9.7755e-05  6.3606e-05  4.2249e-05  2.8384e-05  1.8985e-05  1.2815e-05  8.6976e-06  5.9260e-06  4.0566e-06  2.7834e-06  1.8840e-06  1.2734e-06  8.5713e-07  5.5826e-07  3.2813e-07
    22  2.9381e-02  2.9398e-02  2.9037e-02  2.8193e-02  2.6796e-02  2.5570e-02  2.3931e-02  2.2113e-02  2.0399e-02  1.8088e-02  1.6042e-02  1.3895e-02  1.1970e-02  1.0158e-02  8.4211e-03  6.7983e-03  5.4783e-03  4.3164e-03  3.3095e-03  2.4407e-03  1.6448e-03  9.6911e-04  5.5171e-04  3.2111e-04  1.9336e-04  1.2048e-04  7.6506e-05  4.9338e-05  3.2616e-05  2.1719e-05  1.4452e-05  9.7107e-06  6.5246e-06  4.3850e-06  2.9842e-06  2.0393e-06  1.3659e-06  9.1599e-07  5.9526e-07  3.4692e-07
    23  2.0382e-02  2.0390e-02  1.9945e-02  1.9561e-02  1.8740e-02  1.7706e-02  1.6701e-02  1.5406e-02  1.4153e-02  1.2658e-02  1.1231e-02  9.8634e-03  8.4538e-03  7.1887e-03  6.0236e-03  4.9633e-03  3.9798e-03  3.1965e-03  2.4621e-03  1.8402e-03  1.3046e-03  8.6400e-04  5.4036e-04  3.3371e-04  2.0817e-04  1.3021e-04  8.3249e-05  5.3686e-05  3.5054e-05  2.3211e-05  1.5485e-05  1.0320e-05  6.9419e-06  4.6921e-06  3.1902e-06  2.1541e-06  1.4441e-06  9.6424e-07  6.2214e-07  3.6120e-07
    24  1.4142e-02  1.4085e-02  1.3681e-02  1.3496e-02  1.2909e-02  1.2326e-02  1.1549e-02  1.0772e-02  9.8676e-03  8.8378e-03  7.8737e-03  6.8939e-03  5.9546e-03  5.1260e-03  4.3180e-03  3.5849e-03  2.9056e-03  2.3178e-03  1.8328e-03  1.4007e-03  1.0202e-03  7.1451e-04  4.7522e-04  3.1026e-04  1.9874e-04  1.2908e-04  8.3916e-05  5.4974e-05  3.6129e-05  2.3831e-05  1.5819e-05  1.0569e-05  7.1316e-06  4.7842e-06  3.2102e-06  2.1665e-06  1.4554e-06  9.7980e-07  6.3300e-07  3.6641e-07
    25  9.8608e-03  9.7157e-03  9.5173e-03  9.2973e-03  8.9924e-03  8.5007e-03  7.9726e-03  7.4293e-03  6.8889e-03  6.1854e-03  5.5262e-03  4.8572e-03  4.2200e-03  3.6263e-03  3.0874e-03  2.5641e-03  2.1284e-03  1.7044e-03  1.3432e-03  1.0488e-03  7.8648e-04  5.6868e-04  3.9692e-04  2.7038e-04  1.8134e-04  1.2042e-04  7.9966e-05  5.3059e-05  3.5146e-05  2.3522e-05  1.5731e-05  1.0552e-05  7.1085e-06  4.7932e-06  3.2269e-06  2.1812e-06  1.4754e-06  9.7736e-07  6.3165e-07  3.6551e-07
    26  6.7982e-03  6.7417e-03  6.5759e-03  6.4364e-03  6.1914e-03  5.9241e-03  5.5687e-03  5.1532e-03  4.7646e-03  4.3169e-03  3.8654e-03  3.4110e-03  2.9940e-03  2.5679e-03  2.1984e-03  1.8469e-03  1.5294e-03  1.2473e-03  9.9737e-04  7.8061e-04  5.9711e-04  4.4609e-04  3.2028e-04  2.2523e-04  1.5668e-04  1.0665e-04  7.2243e-05  4.8538e-05  3.2538e-05  2.1980e-05  1.4924e-05  1.0088e-05  6.8488e-06  4.6191e-06  3.1316e-06  2.1285e-06  1.4283e-06  9.4917e-07  6.1282e-07  3.5442e-07
    27  4.7108e-03  4.6593e-03  4.5634e-03  4.4862e-03  4.2698e-03  4.0822e-03  3.8449e-03  3.5940e-03  3.2998e-03  3.0196e-03  2.7189e-03  2.3991e-03  2.0958e-03  1.8353e-03  1.5688e-03  1.3204e-03  1.1088e-03  9.1224e-04  7.2625e-04  5.7997e-04  4.4973e-04  3.3932e-04  2.4921e-04  1.8274e-04  1.2991e-04  9.0298e-05  6.2677e-05  4.2968e-05  2.9633e-05  2.0094e-05  1.3757e-05  9.3744e-06  6.3485e-06  4.3072e-06  2.9566e-06  1.9998e-06  1.3620e-06  8.9927e-07  5.8345e-07  3.4062e-07
    28  3.2820e-03  3.2358e-03  3.1664e-03  3.0903e-03  2.9462e-03  2.8175e-03  2.6638e-03  2.4894e-03  2.3249e-03  2.1042e-03  1.9091e-03  1.7056e-03  1.4912e-03  1.2997e-03  1.1136e-03  9.4607e-04  7.9630e-04  6.5987e-04  5.3253e-04  4.2666e-04  3.3393e-04  2.5651e-04  1.9379e-04  1.4271e-04  1.0458e-04  7.4898e-05  5.2678e-05  3.6825e-05  2.5634e-05  1.7835e-05  1.2277e-05  8.4334e-06  5.8135e-06  3.9978e-06  2.7518e-06  1.8602e-06  1.2664e-06  8.5535e-07  5.5321e-07  3.2015e-07
    29  2.2651e-03  2.2199e-03  2.1842e-03  2.1356e-03  2.0413e-03  1.9585e-03  1.8612e-03  1.7297e-03  1.6212e-03  1.4680e-03  1.3404e-03  1.2007e-03  1.0584e-03  9.2183e-04  7.9235e-04  6.7770e-04  5.6696e-04  4.7599e-04  3.8958e-04  3.1152e-04  2.4843e-04  1.9270e-04  1.4907e-04  1.1163e-04  8.2070e-05  6.0426e-05  4.3571e-05  3.0736e-05  2.1818e-05  1.5181e-05  1.0639e-05  7.4065e-06  5.1572e-06  3.5670e-06  2.4604e-06  1.7101e-06  1.1659e-06  7.8056e-07  5.0845e-07  2.9904e-07
    30  1.5639e-03  1.5321e-03  1.5052e-03  1.4726e-03  1.4175e-03  1.3701e-03  1.2881e-03  1.2121e-03  1.1277e-03  1.0254e-03  9.3852e-04  8.3976e-04  7.4396e-04  6.5351e-04  5.6554e-04  4.8205e-04  4.0792e-04  3.4163e-04  2.8339e-04  2.2882e-04  1.8407e-04  1.4521e-04  1.1201e-04  8.5515e-05  6.4474e-05  4.7797e-05  3.5001e-05  2.5362e-05  1.8112e-05  1.2839e-05  9.1112e-06  6.3953e-06  4.4880e-06  3.1262e-06  2.1743e-06  1.5022e-06  1.0374e-06  7.0277e-07  4.5756e-07  2.6988e-07
