 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  1.1104e+02  1.3149e+02  1.4186e+02  1.4952e+02  1.5406e+02  1.5623e+02  1.5724e+02  1.5491e+02  1.5353e+02  1.5012e+02  1.4661e+02  1.4414e+02  1.4133e+02  1.3835e+02  1.3521e+02  1.3295e+02  1.3030e+02  1.2581e+02  1.2277e+02  1.1294e+02  9.8441e+01  9.1794e+01  8.5869e+01  8.1192e+01  7.9357e+01  7.7807e+01  7.7692e+01  7.7544e+01  7.7428e+01  7.7428e+01  7.7840e+01  7.7933e+01  7.6740e+01  7.7227e+01  7.6700e+01  7.6216e+01  7.5652e+01  7.4693e+01  7.3972e+01  7.1370e+01
    22  1.0699e+02  1.2764e+02  1.3726e+02  1.4557e+02  1.4759e+02  1.5105e+02  1.5255e+02  1.5127e+02  1.5084e+02  1.4804e+02  1.4532e+02  1.4185e+02  1.4017e+02  1.3717e+02  1.3420e+02  1.3152e+02  1.2920e+02  1.2543e+02  1.2072e+02  1.1275e+02  1.0353e+02  9.5514e+01  9.2115e+01  8.7755e+01  8.4887e+01  8.3354e+01  8.2386e+01  8.1633e+01  8.0467e+01  7.9556e+01  7.8990e+01  7.8457e+01  7.9018e+01  7.7733e+01  7.7477e+01  7.7296e+01  7.6422e+01  7.5495e+01  7.4129e+01  7.2568e+01
    23  1.0410e+02  1.2329e+02  1.3249e+02  1.4016e+02  1.4362e+02  1.4696e+02  1.4925e+02  1.4718e+02  1.4799e+02  1.4507e+02  1.4217e+02  1.4016e+02  1.3818e+02  1.3626e+02  1.3249e+02  1.2994e+02  1.2653e+02  1.2395e+02  1.1908e+02  1.1334e+02  1.0558e+02  9.9186e+01  9.5574e+01  9.2853e+01  9.0190e+01  8.6825e+01  8.4900e+01  8.3405e+01  8.2082e+01  8.1414e+01  8.0632e+01  8.0121e+01  7.9130e+01  7.8426e+01  7.8570e+01  7.7840e+01  7.6710e+01  7.6232e+01  7.5217e+01  7.2899e+01
    24  1.0137e+02  1.1959e+02  1.2869e+02  1.3630e+02  1.3892e+02  1.4395e+02  1.4477e+02  1.4463e+02  1.4406e+02  1.4117e+02  1.4055e+02  1.3807e+02  1.3678e+02  1.3335e+02  1.3197e+02  1.2821e+02  1.2548e+02  1.2201e+02  1.1738e+02  1.1338e+02  1.0645e+02  1.0088e+02  9.5658e+01  9.3764e+01  9.1822e+01  8.9280e+01  8.7322e+01  8.6196e+01  8.4960e+01  8.3185e+01  8.2066e+01  8.1319e+01  8.0816e+01  7.9734e+01  7.8922e+01  7.8382e+01  7.7115e+01  7.7090e+01  7.5310e+01  7.3229e+01
    25  9.9866e+01  1.1562e+02  1.2470e+02  1.3296e+02  1.3605e+02  1.3918e+02  1.4110e+02  1.4221e+02  1.4115e+02  1.3988e+02  1.3951e+02  1.3582e+02  1.3299e+02  1.3157e+02  1.2841e+02  1.2644e+02  1.2386e+02  1.2153e+02  1.1707e+02  1.1266e+02  1.0707e+02  1.0216e+02  9.6864e+01  9.3898e+01  9.2262e+01  9.0468e+01  8.8230e+01  8.6170e+01  8.5031e+01  8.3901e+01  8.3314e+01  8.2097e+01  8.1511e+01  8.0754e+01  7.9832e+01  7.9441e+01  7.8912e+01  7.7586e+01  7.5808e+01  7.3404e+01
    26  9.6910e+01  1.1357e+02  1.2188e+02  1.2891e+02  1.3258e+02  1.3552e+02  1.3792e+02  1.3827e+02  1.3866e+02  1.3723e+02  1.3685e+02  1.3367e+02  1.3172e+02  1.2953e+02  1.2748e+02  1.2456e+02  1.2190e+02  1.2011e+02  1.1678e+02  1.1283e+02  1.0764e+02  1.0277e+02  9.8810e+01  9.5309e+01  9.2975e+01  9.0883e+01  8.9190e+01  8.7484e+01  8.6764e+01  8.5178e+01  8.4260e+01  8.2853e+01  8.1676e+01  8.0504e+01  7.9407e+01  7.8969e+01  7.7178e+01  7.6901e+01  7.5966e+01  7.3594e+01
    27  9.3801e+01  1.1016e+02  1.1893e+02  1.2491e+02  1.2881e+02  1.3216e+02  1.3396e+02  1.3557e+02  1.3555e+02  1.3446e+02  1.3421e+02  1.3276e+02  1.2946e+02  1.2794e+02  1.2611e+02  1.2303e+02  1.2046e+02  1.1814e+02  1.1504e+02  1.1262e+02  1.0855e+02  1.0411e+02  1.0004e+02  9.6145e+01  9.2867e+01  9.1454e+01  9.0096e+01  8.8792e+01  8.7328e+01  8.6025e+01  8.5368e+01  8.3975e+01  8.2159e+01  8.1487e+01  8.0712e+01  8.0149e+01  7.8033e+01  7.7284e+01  7.5482e+01  7.3768e+01
    28  9.1995e+01  1.0803e+02  1.1626e+02  1.2207e+02  1.2550e+02  1.2888e+02  1.3155e+02  1.3288e+02  1.3203e+02  1.3231e+02  1.3104e+02  1.3070e+02  1.2830e+02  1.2568e+02  1.2379e+02  1.2148e+02  1.1907e+02  1.1677e+02  1.1510e+02  1.1260e+02  1.0939e+02  1.0397e+02  9.9961e+01  9.7600e+01  9.5339e+01  9.2330e+01  9.1443e+01  8.8983e+01  8.7960e+01  8.6767e+01  8.5748e+01  8.4727e+01  8.3779e+01  8.1963e+01  8.0729e+01  8.0433e+01  7.9044e+01  7.8336e+01  7.6525e+01  7.4028e+01
    29  9.0366e+01  1.0545e+02  1.1398e+02  1.1887e+02  1.2227e+02  1.2614e+02  1.2813e+02  1.3024e+02  1.3016e+02  1.2997e+02  1.2848e+02  1.2849e+02  1.2689e+02  1.2507e+02  1.2268e+02  1.1976e+02  1.1869e+02  1.1640e+02  1.1438e+02  1.1050e+02  1.0791e+02  1.0539e+02  1.0240e+02  9.8432e+01  9.6584e+01  9.3196e+01  9.0997e+01  8.9514e+01  8.7439e+01  8.6348e+01  8.5001e+01  8.4405e+01  8.3542e+01  8.2499e+01  8.1356e+01  8.0037e+01  7.8888e+01  7.7403e+01  7.6181e+01  7.4651e+01
    30  8.8547e+01  1.0369e+02  1.1177e+02  1.1625e+02  1.2006e+02  1.2379e+02  1.2588e+02  1.2799e+02  1.2822e+02  1.2772e+02  1.2711e+02  1.2696e+02  1.2454e+02  1.2319e+02  1.2067e+02  1.1940e+02  1.1810e+02  1.1506e+02  1.1267e+02  1.1112e+02  1.0754e+02  1.0454e+02  1.0224e+02  9.8870e+01  9.6108e+01  9.4179e+01  9.2143e+01  8.9409e+01  8.7263e+01  8.5445e+01  8.4990e+01  8.3574e+01  8.3159e+01  8.2793e+01  8.1616e+01  8.0007e+01  7.8538e+01  7.7355e+01  7.6719e+01  7.4522e+01
