 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  1.4125e-01  1.4083e-01  1.4189e-01  1.4216e-01  1.4211e-01  1.4189e-01  1.4208e-01  1.4337e-01  1.4280e-01  1.4206e-01  1.4257e-01  1.4284e-01  1.4346e-01  1.4272e-01  1.4365e-01  1.4328e-01  1.4191e-01  1.4378e-01  1.4163e-01  1.4249e-01  1.4160e-01  1.4294e-01  1.4167e-01  1.4085e-01  1.4064e-01  1.4109e-01  1.4158e-01  1.4081e-01  1.4234e-01  1.4317e-01  1.4226e-01  1.4252e-01  1.4282e-01  1.4252e-01  1.4221e-01  1.4231e-01  1.4242e-01  1.4085e-01  1.4295e-01  1.4229e-01
    22  1.4038e-01  1.4092e-01  1.4131e-01  1.4112e-01  1.4184e-01  1.4092e-01  1.4158e-01  1.4246e-01  1.4305e-01  1.4300e-01  1.4239e-01  1.4294e-01  1.4313e-01  1.4283e-01  1.4265e-01  1.4337e-01  1.4316e-01  1.4269e-01  1.4292e-01  1.4239e-01  1.4247e-01  1.4155e-01  1.4174e-01  1.4278e-01  1.4179e-01  1.4184e-01  1.4142e-01  1.4101e-01  1.4110e-01  1.4051e-01  1.4115e-01  1.4243e-01  1.4181e-01  1.4095e-01  1.3920e-01  1.4032e-01  1.4031e-01  1.3979e-01  1.4003e-01  1.3981e-01
    23  1.4055e-01  1.4194e-01  1.4085e-01  1.4068e-01  1.4168e-01  1.4206e-01  1.4150e-01  1.4216e-01  1.4293e-01  1.4205e-01  1.4234e-01  1.4318e-01  1.4302e-01  1.4395e-01  1.4359e-01  1.4268e-01  1.4277e-01  1.4167e-01  1.4334e-01  1.4337e-01  1.4209e-01  1.4242e-01  1.4357e-01  1.4159e-01  1.4126e-01  1.4157e-01  1.4104e-01  1.4159e-01  1.4020e-01  1.4084e-01  1.4058e-01  1.4047e-01  1.4017e-01  1.4051e-01  1.4165e-01  1.4028e-01  1.4029e-01  1.3975e-01  1.3933e-01  1.4062e-01
    24  1.4201e-01  1.4203e-01  1.4080e-01  1.4118e-01  1.4122e-01  1.4282e-01  1.4275e-01  1.4244e-01  1.4272e-01  1.4212e-01  1.4257e-01  1.4345e-01  1.4260e-01  1.4371e-01  1.4380e-01  1.4351e-01  1.4347e-01  1.4218e-01  1.4205e-01  1.4301e-01  1.4407e-01  1.4259e-01  1.4270e-01  1.4313e-01  1.4245e-01  1.4152e-01  1.4122e-01  1.4153e-01  1.4098e-01  1.4097e-01  1.4096e-01  1.4152e-01  1.4094e-01  1.4141e-01  1.4078e-01  1.4048e-01  1.4154e-01  1.4130e-01  1.4016e-01  1.4093e-01
    25  1.4139e-01  1.4145e-01  1.4141e-01  1.4192e-01  1.4133e-01  1.4195e-01  1.4200e-01  1.4193e-01  1.4268e-01  1.4259e-01  1.4180e-01  1.4203e-01  1.4189e-01  1.4276e-01  1.4351e-01  1.4304e-01  1.4459e-01  1.4357e-01  1.4251e-01  1.4377e-01  1.4313e-01  1.4284e-01  1.4253e-01  1.4270e-01  1.4268e-01  1.4171e-01  1.4157e-01  1.4117e-01  1.4073e-01  1.4112e-01  1.4128e-01  1.4099e-01  1.4291e-01  1.4230e-01  1.4236e-01  1.4202e-01  1.4134e-01  1.4036e-01  1.4043e-01  1.4180e-01
    26  1.4162e-01  1.4133e-01  1.4164e-01  1.4242e-01  1.4144e-01  1.4164e-01  1.4168e-01  1.4197e-01  1.4255e-01  1.4299e-01  1.4225e-01  1.4250e-01  1.4195e-01  1.4295e-01  1.4294e-01  1.4219e-01  1.4331e-01  1.4307e-01  1.4371e-01  1.4404e-01  1.4422e-01  1.4341e-01  1.4425e-01  1.4399e-01  1.4334e-01  1.4247e-01  1.4219e-01  1.4192e-01  1.4243e-01  1.4205e-01  1.4300e-01  1.4245e-01  1.4094e-01  1.4011e-01  1.3975e-01  1.4113e-01  1.4019e-01  1.4111e-01  1.4026e-01  1.3923e-01
    27  1.4175e-01  1.4127e-01  1.4155e-01  1.4189e-01  1.4255e-01  1.4206e-01  1.4136e-01  1.4148e-01  1.4207e-01  1.4270e-01  1.4269e-01  1.4291e-01  1.4322e-01  1.4247e-01  1.4287e-01  1.4416e-01  1.4372e-01  1.4220e-01  1.4272e-01  1.4335e-01  1.4433e-01  1.4445e-01  1.4173e-01  1.4283e-01  1.4453e-01  1.4401e-01  1.4322e-01  1.4181e-01  1.4194e-01  1.4112e-01  1.4136e-01  1.4222e-01  1.4143e-01  1.4126e-01  1.4089e-01  1.4120e-01  1.4128e-01  1.4134e-01  1.4087e-01  1.4128e-01
    28  1.4091e-01  1.4032e-01  1.4081e-01  1.4182e-01  1.4246e-01  1.4205e-01  1.4188e-01  1.4166e-01  1.4225e-01  1.4216e-01  1.4273e-01  1.4259e-01  1.4176e-01  1.4237e-01  1.4294e-01  1.4367e-01  1.4422e-01  1.4324e-01  1.4402e-01  1.4345e-01  1.4350e-01  1.4366e-01  1.4345e-01  1.4321e-01  1.4423e-01  1.4411e-01  1.4432e-01  1.4278e-01  1.4178e-01  1.4191e-01  1.4202e-01  1.4265e-01  1.4123e-01  1.4104e-01  1.4022e-01  1.4029e-01  1.4005e-01  1.4036e-01  1.4048e-01  1.4083e-01
    29  1.4001e-01  1.4054e-01  1.4099e-01  1.4183e-01  1.4233e-01  1.4220e-01  1.4308e-01  1.4209e-01  1.4300e-01  1.4213e-01  1.4230e-01  1.4202e-01  1.4204e-01  1.4276e-01  1.4155e-01  1.4289e-01  1.4322e-01  1.4344e-01  1.4409e-01  1.4363e-01  1.4443e-01  1.4330e-01  1.4367e-01  1.4296e-01  1.4314e-01  1.4386e-01  1.4350e-01  1.4216e-01  1.4212e-01  1.4297e-01  1.4261e-01  1.4168e-01  1.4121e-01  1.4109e-01  1.4045e-01  1.4064e-01  1.4029e-01  1.4184e-01  1.4248e-01  1.4386e-01
    30  1.4034e-01  1.4086e-01  1.4146e-01  1.4176e-01  1.4181e-01  1.4154e-01  1.4257e-01  1.4220e-01  1.4309e-01  1.4199e-01  1.4211e-01  1.4142e-01  1.4120e-01  1.4147e-01  1.4230e-01  1.4280e-01  1.4310e-01  1.4265e-01  1.4374e-01  1.4330e-01  1.4359e-01  1.4351e-01  1.4270e-01  1.4335e-01  1.4308e-01  1.4273e-01  1.4243e-01  1.4288e-01  1.4279e-01  1.4368e-01  1.4452e-01  1.4342e-01  1.4228e-01  1.4109e-01  1.4112e-01  1.4046e-01  1.4022e-01  1.4049e-01  1.4019e-01  1.4164e-01
    31  1.4091e-01  1.4139e-01  1.4168e-01  1.4192e-01  1.4193e-01  1.4180e-01  1.4278e-01  1.4203e-01  1.4327e-01  1.4168e-01  1.4163e-01  1.4016e-01  1.4063e-01  1.4175e-01  1.4281e-01  1.4369e-01  1.4367e-01  1.4271e-01  1.4278e-01  1.4390e-01  1.4409e-01  1.4302e-01  1.4291e-01  1.4207e-01  1.4175e-01  1.4185e-01  1.4244e-01  1.4288e-01  1.4216e-01  1.4261e-01  1.4300e-01  1.4376e-01  1.4328e-01  1.4195e-01  1.4195e-01  1.4198e-01  1.4127e-01  1.4118e-01  1.4246e-01  1.4248e-01
    32  1.4093e-01  1.4177e-01  1.4182e-01  1.4221e-01  1.4266e-01  1.4231e-01  1.4270e-01  1.4237e-01  1.4303e-01  1.4210e-01  1.4088e-01  1.4114e-01  1.4201e-01  1.4171e-01  1.4270e-01  1.4310e-01  1.4418e-01  1.4341e-01  1.4373e-01  1.4386e-01  1.4482e-01  1.4424e-01  1.4466e-01  1.4190e-01  1.4246e-01  1.4280e-01  1.4271e-01  1.4228e-01  1.4200e-01  1.4165e-01  1.4207e-01  1.4429e-01  1.4566e-01  1.4491e-01  1.4242e-01  1.4250e-01  1.4308e-01  1.4254e-01  1.4249e-01  1.4211e-01
    33  1.4049e-01  1.4199e-01  1.4204e-01  1.4231e-01  1.4294e-01  1.4235e-01  1.4205e-01  1.4109e-01  1.4160e-01  1.4168e-01  1.4135e-01  1.4212e-01  1.4125e-01  1.4122e-01  1.4227e-01  1.4279e-01  1.4369e-01  1.4406e-01  1.4370e-01  1.4394e-01  1.4380e-01  1.4405e-01  1.4323e-01  1.4272e-01  1.4246e-01  1.4295e-01  1.4285e-01  1.4293e-01  1.4119e-01  1.4166e-01  1.4243e-01  1.4277e-01  1.4447e-01  1.4375e-01  1.4480e-01  1.4348e-01  1.4406e-01  1.4331e-01  1.4317e-01  1.4296e-01
    34  1.4084e-01  1.4161e-01  1.4129e-01  1.4236e-01  1.4275e-01  1.4249e-01  1.4216e-01  1.4182e-01  1.4123e-01  1.4179e-01  1.4145e-01  1.4156e-01  1.4225e-01  1.4190e-01  1.4266e-01  1.4316e-01  1.4184e-01  1.4331e-01  1.4275e-01  1.4306e-01  1.4372e-01  1.4292e-01  1.4209e-01  1.4324e-01  1.4200e-01  1.4241e-01  1.4371e-01  1.4443e-01  1.4195e-01  1.4144e-01  1.4188e-01  1.4379e-01  1.4479e-01  1.4380e-01  1.4327e-01  1.4339e-01  1.4363e-01  1.4431e-01  1.4278e-01  1.4364e-01
    35  1.3972e-01  1.4205e-01  1.4293e-01  1.4267e-01  1.4334e-01  1.4332e-01  1.4175e-01  1.4203e-01  1.4175e-01  1.4155e-01  1.4192e-01  1.4082e-01  1.4282e-01  1.4229e-01  1.4242e-01  1.4270e-01  1.4308e-01  1.4229e-01  1.4232e-01  1.4345e-01  1.4281e-01  1.4458e-01  1.4361e-01  1.4317e-01  1.4350e-01  1.4377e-01  1.4365e-01  1.4362e-01  1.4286e-01  1.4288e-01  1.4287e-01  1.4347e-01  1.4370e-01  1.4449e-01  1.4350e-01  1.4268e-01  1.4337e-01  1.4342e-01  1.4400e-01  1.4405e-01
    36  1.4266e-01  1.4236e-01  1.4347e-01  1.4348e-01  1.4348e-01  1.4290e-01  1.4201e-01  1.4222e-01  1.4191e-01  1.4167e-01  1.4158e-01  1.4092e-01  1.4249e-01  1.4266e-01  1.4213e-01  1.4280e-01  1.4348e-01  1.4236e-01  1.4292e-01  1.4413e-01  1.4443e-01  1.4491e-01  1.4455e-01  1.4402e-01  1.4324e-01  1.4414e-01  1.4356e-01  1.4387e-01  1.4376e-01  1.4358e-01  1.4215e-01  1.4305e-01  1.4358e-01  1.4364e-01  1.4406e-01  1.4307e-01  1.4289e-01  1.4324e-01  1.4362e-01  1.4378e-01
    37  1.4352e-01  1.4292e-01  1.4314e-01  1.4255e-01  1.4258e-01  1.4318e-01  1.4186e-01  1.4221e-01  1.4166e-01  1.4141e-01  1.4111e-01  1.4221e-01  1.4069e-01  1.4277e-01  1.4176e-01  1.4187e-01  1.4336e-01  1.4302e-01  1.4354e-01  1.4408e-01  1.4545e-01  1.4379e-01  1.4478e-01  1.4425e-01  1.4336e-01  1.4381e-01  1.4345e-01  1.4358e-01  1.4396e-01  1.4378e-01  1.4337e-01  1.4304e-01  1.4194e-01  1.4355e-01  1.4281e-01  1.4378e-01  1.4296e-01  1.4319e-01  1.4363e-01  1.4388e-01
    38  1.4299e-01  1.4314e-01  1.4353e-01  1.4222e-01  1.4307e-01  1.4302e-01  1.4181e-01  1.4271e-01  1.4111e-01  1.4125e-01  1.4115e-01  1.4306e-01  1.4211e-01  1.4269e-01  1.4252e-01  1.4201e-01  1.4155e-01  1.4203e-01  1.4330e-01  1.4322e-01  1.4526e-01  1.4559e-01  1.4470e-01  1.4362e-01  1.4345e-01  1.4316e-01  1.4335e-01  1.4278e-01  1.4444e-01  1.4431e-01  1.4309e-01  1.4285e-01  1.4377e-01  1.4201e-01  1.4288e-01  1.4325e-01  1.4345e-01  1.4319e-01  1.4308e-01  1.4400e-01
    39  1.4213e-01  1.4302e-01  1.4299e-01  1.4301e-01  1.4183e-01  1.4271e-01  1.4200e-01  1.4168e-01  1.4158e-01  1.4198e-01  1.4180e-01  1.4238e-01  1.4190e-01  1.4214e-01  1.4209e-01  1.4154e-01  1.4259e-01  1.4308e-01  1.4295e-01  1.4309e-01  1.4403e-01  1.4531e-01  1.4504e-01  1.4384e-01  1.4372e-01  1.4387e-01  1.4314e-01  1.4337e-01  1.4370e-01  1.4439e-01  1.4445e-01  1.4302e-01  1.4257e-01  1.4269e-01  1.4307e-01  1.4337e-01  1.4373e-01  1.4339e-01  1.4249e-01  1.4311e-01
    40  1.4351e-01  1.4278e-01  1.4285e-01  1.4342e-01  1.4206e-01  1.4283e-01  1.4161e-01  1.4160e-01  1.4375e-01  1.4316e-01  1.4289e-01  1.4137e-01  1.4163e-01  1.4343e-01  1.4312e-01  1.4290e-01  1.4160e-01  1.4285e-01  1.4380e-01  1.4399e-01  1.4377e-01  1.4300e-01  1.4583e-01  1.4488e-01  1.4539e-01  1.4450e-01  1.4512e-01  1.4399e-01  1.4477e-01  1.4564e-01  1.4568e-01  1.4404e-01  1.4332e-01  1.4437e-01  1.4386e-01  1.4449e-01  1.4442e-01  1.4430e-01  1.4364e-01  1.4300e-01
