 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    31  3.1036e-04  3.0853e-04  3.0343e-04  2.9328e-04  2.8602e-04  2.6845e-04  2.5460e-04  2.4067e-04  2.2311e-04  2.0153e-04  1.8263e-04  1.6155e-04  1.4326e-04  1.2704e-04  1.1006e-04  9.3833e-05  7.7427e-05  6.3033e-05  5.2057e-05  4.2040e-05  3.3080e-05  2.5334e-05  1.9463e-05  1.4100e-05  1.0268e-05  7.3267e-06  5.0961e-06  3.5907e-06  2.4700e-06  1.6706e-06  1.1489e-06  7.6739e-07  5.0602e-07  3.3407e-07  2.2378e-07  1.4775e-07  9.7480e-08  6.3578e-08  3.9527e-08  2.3641e-08
    32  2.1544e-04  2.1411e-04  2.1106e-04  2.0220e-04  1.9831e-04  1.8687e-04  1.7685e-04  1.6703e-04  1.5394e-04  1.4112e-04  1.2859e-04  1.1328e-04  1.0090e-04  8.9610e-05  7.7754e-05  6.7210e-05  5.5819e-05  4.5883e-05  3.7986e-05  3.0927e-05  2.4440e-05  1.9021e-05  1.4776e-05  1.0900e-05  8.1298e-06  5.8512e-06  4.2560e-06  2.9878e-06  2.0886e-06  1.4699e-06  1.0050e-06  6.8740e-07  4.7164e-07  3.1214e-07  2.0791e-07  1.4502e-07  9.5787e-08  6.2906e-08  3.9387e-08  2.3617e-08
    33  1.4989e-04  1.4918e-04  1.4436e-04  1.4083e-04  1.3813e-04  1.2997e-04  1.2337e-04  1.1499e-04  1.0720e-04  9.8633e-05  9.0141e-05  8.0348e-05  7.1378e-05  6.2934e-05  5.5198e-05  4.7919e-05  4.0257e-05  3.3326e-05  2.7575e-05  2.2691e-05  1.8055e-05  1.4232e-05  1.1127e-05  8.3788e-06  6.3491e-06  4.6990e-06  3.4415e-06  2.4446e-06  1.7348e-06  1.2349e-06  8.6246e-07  5.9989e-07  4.1686e-07  2.8538e-07  1.9574e-07  1.3544e-07  8.9812e-08  5.8638e-08  3.8350e-08  2.3279e-08
    34  1.0397e-04  1.0301e-04  1.0120e-04  9.7829e-05  9.6178e-05  9.0620e-05  8.5521e-05  8.0245e-05  7.5002e-05  6.8938e-05  6.3237e-05  5.6376e-05  5.0420e-05  4.4532e-05  3.9464e-05  3.3727e-05  2.8689e-05  2.4113e-05  2.0089e-05  1.6667e-05  1.3330e-05  1.0524e-05  8.3272e-06  6.4194e-06  4.9351e-06  3.6606e-06  2.7490e-06  2.0125e-06  1.4236e-06  1.0213e-06  7.2952e-07  5.2170e-07  3.5854e-07  2.5339e-07  1.7572e-07  1.1936e-07  8.2784e-08  5.4531e-08  3.6157e-08  2.1989e-08
    35  7.1692e-05  7.1813e-05  7.0455e-05  6.8447e-05  6.6486e-05  6.3083e-05  5.9566e-05  5.6910e-05  5.2574e-05  4.7996e-05  4.4539e-05  3.9876e-05  3.5710e-05  3.1811e-05  2.7791e-05  2.4026e-05  2.0683e-05  1.7349e-05  1.4596e-05  1.2091e-05  9.8786e-06  7.8501e-06  6.2287e-06  4.9140e-06  3.7438e-06  2.8825e-06  2.1582e-06  1.6173e-06  1.1649e-06  8.5243e-07  6.0437e-07  4.3670e-07  3.1307e-07  2.2216e-07  1.5566e-07  1.0445e-07  7.2888e-08  5.1088e-08  3.3286e-08  2.0268e-08
    36  5.0120e-05  4.9831e-05  4.9231e-05  4.7865e-05  4.6088e-05  4.4254e-05  4.2172e-05  3.9589e-05  3.6704e-05  3.3796e-05  3.1030e-05  2.8166e-05  2.5153e-05  2.2863e-05  1.9799e-05  1.7141e-05  1.4883e-05  1.2467e-05  1.0622e-05  8.8457e-06  7.2298e-06  5.8830e-06  4.6693e-06  3.6935e-06  2.8569e-06  2.2309e-06  1.6867e-06  1.2870e-06  9.6204e-07  6.9543e-07  4.9888e-07  3.6855e-07  2.6272e-07  1.8722e-07  1.3539e-07  9.3838e-08  6.4889e-08  4.5820e-08  2.9958e-08  1.8600e-08
    37  3.5252e-05  3.5005e-05  3.4424e-05  3.3332e-05  3.2406e-05  3.1102e-05  2.9552e-05  2.7822e-05  2.5953e-05  2.3902e-05  2.1748e-05  1.9992e-05  1.7965e-05  1.6296e-05  1.4187e-05  1.2294e-05  1.0743e-05  9.0363e-06  7.7660e-06  6.4891e-06  5.3248e-06  4.3489e-06  3.5167e-06  2.7976e-06  2.1819e-06  1.7256e-06  1.3276e-06  1.0179e-06  7.7403e-07  5.7364e-07  4.1704e-07  3.0269e-07  2.2182e-07  1.5904e-07  1.1750e-07  8.2810e-08  5.7644e-08  4.0293e-08  2.7144e-08  1.6687e-08
    38  2.4830e-05  2.4960e-05  2.4253e-05  2.3835e-05  2.3148e-05  2.2112e-05  2.0915e-05  1.9796e-05  1.8516e-05  1.7106e-05  1.5614e-05  1.4484e-05  1.3026e-05  1.1601e-05  1.0426e-05  8.9464e-06  7.7813e-06  6.6991e-06  5.7275e-06  4.7708e-06  4.0278e-06  3.2741e-06  2.6760e-06  2.1463e-06  1.6973e-06  1.3337e-06  1.0504e-06  8.0246e-07  6.1320e-07  4.6688e-07  3.4629e-07  2.5525e-07  1.8701e-07  1.3736e-07  1.0015e-07  7.3430e-08  5.1463e-08  3.5874e-08  2.4240e-08  1.5133e-08
    39  1.8061e-05  1.8145e-05  1.7762e-05  1.7245e-05  1.6812e-05  1.6040e-05  1.5290e-05  1.4475e-05  1.3516e-05  1.2494e-05  1.1562e-05  1.0682e-05  9.5498e-06  8.6247e-06  7.6679e-06  6.7810e-06  5.8330e-06  5.0518e-06  4.3151e-06  3.6347e-06  3.0489e-06  2.5609e-06  2.0724e-06  1.6639e-06  1.3553e-06  1.0719e-06  8.4371e-07  6.5752e-07  4.9735e-07  3.8723e-07  2.9036e-07  2.1601e-07  1.6185e-07  1.1958e-07  8.7270e-08  6.4456e-08  4.6318e-08  3.2213e-08  2.1841e-08  1.3540e-08
    40  1.3876e-05  1.3731e-05  1.3647e-05  1.3247e-05  1.2804e-05  1.2368e-05  1.1713e-05  1.1081e-05  1.0423e-05  9.6423e-06  8.9639e-06  8.2153e-06  7.4064e-06  6.7388e-06  5.9531e-06  5.2701e-06  4.6193e-06  3.9542e-06  3.4245e-06  2.8899e-06  2.4334e-06  2.0467e-06  1.6875e-06  1.3730e-06  1.1075e-06  8.8485e-07  7.0379e-07  5.5553e-07  4.2579e-07  3.3290e-07  2.5445e-07  1.9022e-07  1.4280e-07  1.0725e-07  7.8950e-08  5.8197e-08  4.2344e-08  2.9779e-08  2.0302e-08  1.2453e-08
