 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  4.2306e-02  4.1939e-02  4.1411e-02  4.0269e-02  3.8598e-02  3.6753e-02  3.4295e-02  3.1929e-02  2.8869e-02  2.5895e-02  2.2863e-02  1.9722e-02  1.6689e-02  1.3981e-02  1.1593e-02  9.3241e-03  7.4303e-03  5.8478e-03  4.4205e-03  3.2383e-03  1.8217e-03  8.4574e-04  4.4826e-04  2.5997e-04  1.5465e-04  9.7963e-05  6.3682e-05  4.2088e-05  2.8244e-05  1.9105e-05  1.2835e-05  8.7366e-06  5.9460e-06  4.0386e-06  2.7441e-06  1.8728e-06  1.2672e-06  8.4400e-07  5.5201e-07  3.2309e-07
    22  2.9346e-02  2.9224e-02  2.8609e-02  2.7604e-02  2.6579e-02  2.5443e-02  2.3714e-02  2.2146e-02  2.0094e-02  1.8017e-02  1.5953e-02  1.3929e-02  1.1937e-02  1.0047e-02  8.3129e-03  6.8612e-03  5.4704e-03  4.3088e-03  3.3226e-03  2.4176e-03  1.6173e-03  9.5255e-04  5.4450e-04  3.1889e-04  1.9288e-04  1.2015e-04  7.6240e-05  4.9278e-05  3.2511e-05  2.1468e-05  1.4400e-05  9.6755e-06  6.5136e-06  4.3853e-06  2.9616e-06  2.0215e-06  1.3584e-06  9.1197e-07  5.8551e-07  3.3913e-07
    23  2.0204e-02  2.0099e-02  1.9675e-02  1.9093e-02  1.8425e-02  1.7493e-02  1.6406e-02  1.5334e-02  1.4006e-02  1.2632e-02  1.1219e-02  9.8572e-03  8.4512e-03  7.1758e-03  5.9769e-03  4.9378e-03  3.9946e-03  3.1485e-03  2.4534e-03  1.8385e-03  1.2962e-03  8.5784e-04  5.3866e-04  3.3206e-04  2.0653e-04  1.2903e-04  8.2576e-05  5.3654e-05  3.4771e-05  2.3168e-05  1.5451e-05  1.0292e-05  6.9290e-06  4.6656e-06  3.1675e-06  2.1294e-06  1.4345e-06  9.4508e-07  6.0972e-07  3.5459e-07
    24  1.4055e-02  1.3959e-02  1.3629e-02  1.3266e-02  1.2758e-02  1.2085e-02  1.1421e-02  1.0653e-02  9.7856e-03  8.7855e-03  7.8675e-03  6.9016e-03  5.9537e-03  5.1266e-03  4.3260e-03  3.5637e-03  2.9035e-03  2.3153e-03  1.8204e-03  1.3821e-03  1.0112e-03  7.0730e-04  4.7245e-04  3.0906e-04  1.9894e-04  1.2859e-04  8.3348e-05  5.4549e-05  3.5915e-05  2.3804e-05  1.5803e-05  1.0515e-05  7.0960e-06  4.7862e-06  3.2351e-06  2.1829e-06  1.4726e-06  9.7259e-07  6.2405e-07  3.6136e-07
    25  9.6560e-03  9.6320e-03  9.4597e-03  9.1537e-03  8.8324e-03  8.3957e-03  7.9485e-03  7.3735e-03  6.8426e-03  6.1361e-03  5.4833e-03  4.8278e-03  4.2174e-03  3.6432e-03  3.0801e-03  2.5697e-03  2.1211e-03  1.6995e-03  1.3446e-03  1.0407e-03  7.7920e-04  5.6379e-04  3.9117e-04  2.6768e-04  1.7962e-04  1.1904e-04  7.9084e-05  5.2283e-05  3.4662e-05  2.3195e-05  1.5528e-05  1.0462e-05  7.0617e-06  4.7796e-06  3.2257e-06  2.1818e-06  1.4623e-06  9.6776e-07  6.2170e-07  3.6201e-07
    26  6.7325e-03  6.6706e-03  6.5428e-03  6.3939e-03  6.1425e-03  5.8132e-03  5.5043e-03  5.1369e-03  4.7254e-03  4.2974e-03  3.8461e-03  3.4223e-03  2.9914e-03  2.5842e-03  2.2034e-03  1.8412e-03  1.5203e-03  1.2437e-03  9.9150e-04  7.8010e-04  5.9182e-04  4.3743e-04  3.1562e-04  2.2326e-04  1.5356e-04  1.0457e-04  7.1292e-05  4.8126e-05  3.2469e-05  2.1873e-05  1.4857e-05  1.0020e-05  6.7671e-06  4.5860e-06  3.1034e-06  2.1091e-06  1.4192e-06  9.4024e-07  6.0611e-07  3.5041e-07
    27  4.6611e-03  4.6144e-03  4.5231e-03  4.4135e-03  4.2602e-03  4.0444e-03  3.8210e-03  3.5567e-03  3.2940e-03  2.9996e-03  2.6912e-03  2.4032e-03  2.1053e-03  1.8222e-03  1.5734e-03  1.3254e-03  1.0958e-03  8.9955e-04  7.2387e-04  5.7484e-04  4.4548e-04  3.3647e-04  2.4639e-04  1.7904e-04  1.2784e-04  8.9419e-05  6.1564e-05  4.2430e-05  2.8930e-05  1.9714e-05  1.3465e-05  9.2275e-06  6.2819e-06  4.3012e-06  2.9250e-06  1.9909e-06  1.3488e-06  9.0154e-07  5.8349e-07  3.3899e-07
    28  3.2144e-03  3.1916e-03  3.1341e-03  3.0525e-03  2.9422e-03  2.8097e-03  2.6343e-03  2.4665e-03  2.2947e-03  2.0922e-03  1.8947e-03  1.6824e-03  1.4821e-03  1.2982e-03  1.1201e-03  9.4652e-04  7.9267e-04  6.5114e-04  5.3010e-04  4.2661e-04  3.3087e-04  2.5490e-04  1.9067e-04  1.4170e-04  1.0318e-04  7.3578e-05  5.1869e-05  3.6282e-05  2.5262e-05  1.7548e-05  1.2104e-05  8.3411e-06  5.7168e-06  3.9243e-06  2.6922e-06  1.8378e-06  1.2467e-06  8.3916e-07  5.4228e-07  3.1927e-07
    29  2.2226e-03  2.2008e-03  2.1741e-03  2.1176e-03  2.0383e-03  1.9463e-03  1.8308e-03  1.7166e-03  1.6000e-03  1.4590e-03  1.3217e-03  1.1834e-03  1.0473e-03  9.2039e-04  7.9099e-04  6.7364e-04  5.6983e-04  4.7202e-04  3.8637e-04  3.1021e-04  2.4865e-04  1.9129e-04  1.4662e-04  1.0960e-04  8.1137e-05  5.9282e-05  4.2753e-05  3.0332e-05  2.1415e-05  1.5108e-05  1.0558e-05  7.3410e-06  5.0879e-06  3.5205e-06  2.4293e-06  1.6765e-06  1.1449e-06  7.7348e-07  5.0496e-07  2.9685e-07
    30  1.5454e-03  1.5235e-03  1.5005e-03  1.4613e-03  1.4117e-03  1.3424e-03  1.2738e-03  1.1982e-03  1.1143e-03  1.0199e-03  9.2224e-04  8.2602e-04  7.3371e-04  6.4807e-04  5.6279e-04  4.8206e-04  4.0795e-04  3.4146e-04  2.8129e-04  2.2768e-04  1.8243e-04  1.4360e-04  1.1137e-04  8.4595e-05  6.3327e-05  4.6626e-05  3.4362e-05  2.4902e-05  1.7831e-05  1.2806e-05  9.0485e-06  6.3800e-06  4.4423e-06  3.1037e-06  2.1634e-06  1.4896e-06  1.0245e-06  6.9402e-07  4.5517e-07  2.6741e-07
