 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  1.3550e-04  4.1608e-04  7.0697e-04  9.9962e-04  1.4091e-03  1.6904e-03  2.0008e-03  2.2227e-03  2.2884e-03  2.4335e-03  2.4509e-03  2.3184e-03  2.2055e-03  2.0344e-03  1.8452e-03  1.5867e-03  1.3729e-03  1.1779e-03  9.7952e-04  8.5040e-04  6.2440e-04  3.0567e-04  1.5721e-04  9.0258e-05  5.3444e-05  3.2461e-05  2.0598e-05  1.3404e-05  8.8435e-06  5.8705e-06  3.9217e-06  2.6474e-06  1.7867e-06  1.2153e-06  8.2771e-07  5.6762e-07  3.9080e-07  2.7425e-07  1.9903e-07  1.5088e-07
    22  1.4779e-04  2.3934e-04  4.9241e-04  7.0811e-04  8.8143e-04  1.1150e-03  1.3089e-03  1.4598e-03  1.5617e-03  1.6172e-03  1.6482e-03  1.6191e-03  1.5328e-03  1.4212e-03  1.2800e-03  1.1423e-03  9.7673e-04  8.4238e-04  7.2837e-04  6.1443e-04  5.0338e-04  3.3732e-04  1.9745e-04  1.1436e-04  6.8225e-05  4.1356e-05  2.5651e-05  1.6199e-05  1.0491e-05  6.8165e-06  4.5140e-06  3.0070e-06  2.0081e-06  1.3430e-06  9.0491e-07  6.2182e-07  4.2613e-07  2.9917e-07  2.1189e-07  1.5743e-07
    23  6.4971e-05  1.9676e-04  4.0665e-04  5.4582e-04  6.3474e-04  7.8956e-04  8.7808e-04  9.6225e-04  1.0484e-03  1.0939e-03  1.1173e-03  1.0940e-03  1.0502e-03  9.7991e-04  8.8312e-04  7.8974e-04  6.9771e-04  5.9638e-04  5.1385e-04  4.3877e-04  3.6000e-04  2.6944e-04  1.8129e-04  1.1474e-04  7.0857e-05  4.3947e-05  2.7768e-05  1.7783e-05  1.1322e-05  7.3826e-06  4.8911e-06  3.2305e-06  2.1596e-06  1.4494e-06  9.8514e-07  6.6403e-07  4.5258e-07  3.1008e-07  2.2131e-07  1.6622e-07
    24  5.0215e-05  1.5349e-04  2.7024e-04  3.6656e-04  4.5844e-04  5.1260e-04  5.8775e-04  6.8172e-04  7.2645e-04  7.4525e-04  7.5572e-04  7.4107e-04  7.1697e-04  6.7553e-04  6.1807e-04  5.5270e-04  4.8293e-04  4.2422e-04  3.6470e-04  3.1286e-04  2.5794e-04  1.9917e-04  1.4491e-04  9.8765e-05  6.5228e-05  4.2306e-05  2.7280e-05  1.7741e-05  1.1691e-05  7.6316e-06  4.9871e-06  3.3110e-06  2.2127e-06  1.4889e-06  1.0022e-06  6.7447e-07  4.6251e-07  3.2079e-07  2.2770e-07  1.6935e-07
    25  3.6611e-05  9.8026e-05  1.8590e-04  2.4217e-04  3.0042e-04  3.4987e-04  3.9321e-04  4.3561e-04  4.8499e-04  5.0879e-04  5.0319e-04  5.0039e-04  4.8228e-04  4.5928e-04  4.2387e-04  3.8772e-04  3.4653e-04  3.0179e-04  2.5912e-04  2.2111e-04  1.8285e-04  1.4603e-04  1.0945e-04  7.9512e-05  5.5166e-05  3.7378e-05  2.5122e-05  1.6657e-05  1.0893e-05  7.2998e-06  4.8711e-06  3.2737e-06  2.1984e-06  1.4794e-06  9.9523e-07  6.8000e-07  4.6291e-07  3.1959e-07  2.2634e-07  1.7015e-07
    26  1.4007e-05  6.7603e-05  1.0925e-04  1.6251e-04  2.0938e-04  2.4920e-04  2.7693e-04  3.0057e-04  3.2667e-04  3.4416e-04  3.4830e-04  3.4696e-04  3.3353e-04  3.1215e-04  2.9485e-04  2.6782e-04  2.3841e-04  2.1195e-04  1.8375e-04  1.5746e-04  1.3001e-04  1.0622e-04  8.2974e-05  6.1481e-05  4.4141e-05  3.1152e-05  2.1555e-05  1.4692e-05  1.0006e-05  6.7532e-06  4.5809e-06  3.0952e-06  2.0745e-06  1.4000e-06  9.5404e-07  6.5179e-07  4.4509e-07  3.0616e-07  2.1764e-07  1.6318e-07
    27  1.6183e-05  4.4144e-05  7.3949e-05  1.0785e-04  1.3922e-04  1.6702e-04  1.9400e-04  2.1121e-04  2.2442e-04  2.3045e-04  2.2993e-04  2.3189e-04  2.2582e-04  2.1635e-04  2.0047e-04  1.8401e-04  1.6497e-04  1.4598e-04  1.2789e-04  1.0971e-04  9.3061e-05  7.6233e-05  5.9865e-05  4.6378e-05  3.4966e-05  2.5271e-05  1.7804e-05  1.2493e-05  8.5870e-06  5.8730e-06  4.0146e-06  2.7578e-06  1.8869e-06  1.2929e-06  8.8418e-07  6.0660e-07  4.1968e-07  2.9393e-07  2.1059e-07  1.5805e-07
    28  7.2655e-06  3.2421e-05  4.9391e-05  7.2487e-05  9.5761e-05  1.1289e-04  1.3459e-04  1.4511e-04  1.5276e-04  1.6214e-04  1.6434e-04  1.5829e-04  1.5442e-04  1.4653e-04  1.3837e-04  1.2912e-04  1.1656e-04  1.0216e-04  8.9797e-05  7.9350e-05  6.6052e-05  5.4563e-05  4.4225e-05  3.4699e-05  2.6398e-05  1.9692e-05  1.4385e-05  1.0319e-05  7.3287e-06  5.1350e-06  3.5371e-06  2.4443e-06  1.6751e-06  1.1543e-06  8.0144e-07  5.4900e-07  3.7937e-07  2.6867e-07  1.9448e-07  1.4812e-07
    29  7.8967e-06  2.1659e-05  3.7312e-05  5.0740e-05  6.7123e-05  8.3511e-05  9.4681e-05  1.0340e-04  1.0866e-04  1.1091e-04  1.0967e-04  1.1099e-04  1.0870e-04  1.0184e-04  9.5031e-05  8.7489e-05  8.1345e-05  7.2905e-05  6.4046e-05  5.4876e-05  4.7771e-05  3.9375e-05  3.2032e-05  2.5101e-05  1.9573e-05  1.5138e-05  1.1239e-05  8.1747e-06  5.8884e-06  4.2105e-06  3.0007e-06  2.0975e-06  1.4726e-06  1.0246e-06  7.0937e-07  4.9673e-07  3.4858e-07  2.4879e-07  1.8120e-07  1.3795e-07
    30  4.0018e-06  1.4261e-05  2.6483e-05  3.8370e-05  4.7287e-05  5.3935e-05  6.1653e-05  6.7886e-05  7.0001e-05  7.1843e-05  7.4783e-05  7.3589e-05  7.2427e-05  6.9661e-05  6.5277e-05  6.1549e-05  5.4650e-05  5.0875e-05  4.5361e-05  3.8864e-05  3.3589e-05  2.8496e-05  2.3157e-05  1.8698e-05  1.4700e-05  1.1232e-05  8.6312e-06  6.5106e-06  4.7421e-06  3.4665e-06  2.4811e-06  1.7741e-06  1.2449e-06  8.7405e-07  6.2084e-07  4.3527e-07  3.0704e-07  2.1823e-07  1.5982e-07  1.2279e-07
