 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  2.5764e-04  2.3471e-04  2.2312e-04  2.1134e-04  1.9956e-04  1.8870e-04  1.7551e-04  1.6463e-04  1.4952e-04  1.3563e-04  1.2118e-04  1.0542e-04  9.0088e-05  7.6279e-05  6.3982e-05  5.1895e-05  4.1772e-05  3.3457e-05  2.5602e-05  1.9555e-05  1.1782e-05  5.6648e-06  3.1043e-06  1.8515e-06  1.1141e-06  7.1270e-07  4.6364e-07  3.0672e-07  2.0598e-07  1.3933e-07  9.3360e-08  6.3509e-08  4.3558e-08  2.9492e-08  2.0107e-08  1.3766e-08  9.3498e-09  6.2669e-09  4.1188e-09  2.4542e-09
    22  1.8207e-04  1.6600e-04  1.5671e-04  1.4682e-04  1.4040e-04  1.3285e-04  1.2321e-04  1.1555e-04  1.0499e-04  9.5028e-05  8.4923e-05  7.5050e-05  6.4703e-05  5.5048e-05  4.6050e-05  3.8394e-05  3.0884e-05  2.4689e-05  1.9406e-05  1.4611e-05  1.0200e-05  6.2547e-06  3.6407e-06  2.1845e-06  1.3435e-06  8.4455e-07  5.3903e-07  3.5000e-07  2.3258e-07  1.5446e-07  1.0398e-07  7.0099e-08  4.7023e-08  3.1919e-08  2.1592e-08  1.4756e-08  9.9715e-09  6.7356e-09  4.3641e-09  2.5548e-09
    23  1.2707e-04  1.1616e-04  1.0969e-04  1.0350e-04  9.8664e-05  9.2603e-05  8.6176e-05  8.1113e-05  7.3885e-05  6.7306e-05  6.0380e-05  5.3431e-05  4.6138e-05  3.9449e-05  3.3322e-05  2.7798e-05  2.2790e-05  1.8149e-05  1.4428e-05  1.1082e-05  8.0950e-06  5.5276e-06  3.5359e-06  2.2114e-06  1.3956e-06  8.8863e-07  5.7511e-07  3.7702e-07  2.4629e-07  1.6477e-07  1.1043e-07  7.3788e-08  4.9986e-08  3.3809e-08  2.2932e-08  1.5488e-08  1.0511e-08  6.9463e-09  4.5115e-09  2.6651e-09
    24  8.9586e-05  8.1913e-05  7.7099e-05  7.2923e-05  6.9466e-05  6.4642e-05  6.0913e-05  5.6845e-05  5.2320e-05  4.7451e-05  4.2587e-05  3.7692e-05  3.2668e-05  2.8489e-05  2.4166e-05  2.0198e-05  1.6634e-05  1.3451e-05  1.0783e-05  8.3292e-06  6.2898e-06  4.5191e-06  3.0999e-06  2.0482e-06  1.3323e-06  8.7334e-07  5.7238e-07  3.7705e-07  2.5004e-07  1.6749e-07  1.1195e-07  7.4827e-08  5.0655e-08  3.4397e-08  2.3369e-08  1.5823e-08  1.0761e-08  7.1086e-09  4.6148e-09  2.7099e-09
    25  6.2007e-05  5.7484e-05  5.4362e-05  5.0944e-05  4.8594e-05  4.5669e-05  4.2941e-05  3.9678e-05  3.6960e-05  3.3294e-05  2.9791e-05  2.6584e-05  2.3469e-05  2.0383e-05  1.7443e-05  1.4666e-05  1.2230e-05  9.8931e-06  7.9751e-06  6.2920e-06  4.8326e-06  3.5795e-06  2.5506e-06  1.7727e-06  1.2001e-06  8.0315e-07  5.4030e-07  3.6144e-07  2.4122e-07  1.6250e-07  1.0917e-07  7.4096e-08  5.0195e-08  3.4132e-08  2.3168e-08  1.5709e-08  1.0564e-08  7.0507e-09  4.5822e-09  2.7115e-09
    26  4.3888e-05  4.0169e-05  3.8032e-05  3.6139e-05  3.4234e-05  3.2046e-05  3.0078e-05  2.8034e-05  2.5753e-05  2.3542e-05  2.1098e-05  1.8996e-05  1.6726e-05  1.4571e-05  1.2523e-05  1.0587e-05  8.8367e-06  7.2822e-06  5.8879e-06  4.7128e-06  3.6607e-06  2.7690e-06  2.0376e-06  1.4676e-06  1.0220e-06  7.0394e-07  4.8444e-07  3.3020e-07  2.2370e-07  1.5209e-07  1.0387e-07  7.0645e-08  4.8052e-08  3.2800e-08  2.2349e-08  1.5231e-08  1.0367e-08  6.8806e-09  4.4626e-09  2.6213e-09
    27  3.0885e-05  2.8214e-05  2.6616e-05  2.5341e-05  2.4089e-05  2.2577e-05  2.1186e-05  1.9603e-05  1.8156e-05  1.6601e-05  1.4908e-05  1.3385e-05  1.1874e-05  1.0338e-05  8.9910e-06  7.6678e-06  6.4071e-06  5.3112e-06  4.3310e-06  3.4762e-06  2.7439e-06  2.1162e-06  1.5809e-06  1.1717e-06  8.5131e-07  6.0004e-07  4.1622e-07  2.8896e-07  1.9867e-07  1.3640e-07  9.3523e-08  6.4619e-08  4.4475e-08  3.0577e-08  2.0893e-08  1.4271e-08  9.7987e-09  6.5810e-09  4.3099e-09  2.5328e-09
    28  2.1507e-05  1.9706e-05  1.8653e-05  1.7730e-05  1.6854e-05  1.5882e-05  1.4739e-05  1.3731e-05  1.2816e-05  1.1672e-05  1.0622e-05  9.4436e-06  8.3967e-06  7.4312e-06  6.4606e-06  5.5111e-06  4.6617e-06  3.8668e-06  3.1708e-06  2.5799e-06  2.0301e-06  1.6042e-06  1.2239e-06  9.2044e-07  6.7816e-07  4.9139e-07  3.4808e-07  2.4683e-07  1.7285e-07  1.2089e-07  8.3885e-08  5.8152e-08  4.0081e-08  2.7817e-08  1.9229e-08  1.3151e-08  8.9986e-09  6.0844e-09  3.9781e-09  2.3813e-09
    29  1.5004e-05  1.3753e-05  1.3069e-05  1.2464e-05  1.1829e-05  1.1121e-05  1.0379e-05  9.6528e-06  8.9998e-06  8.2127e-06  7.4832e-06  6.6996e-06  5.9665e-06  5.2814e-06  4.5828e-06  3.9503e-06  3.3565e-06  2.8076e-06  2.3183e-06  1.8938e-06  1.5361e-06  1.1958e-06  9.2981e-07  7.0891e-07  5.2981e-07  3.9407e-07  2.8761e-07  2.0573e-07  1.4697e-07  1.0434e-07  7.3490e-08  5.1278e-08  3.5723e-08  2.4873e-08  1.7284e-08  1.2026e-08  8.2721e-09  5.6419e-09  3.7127e-09  2.2048e-09
    30  1.0539e-05  9.6008e-06  9.1083e-06  8.6974e-06  8.2678e-06  7.7425e-06  7.2857e-06  6.7963e-06  6.3149e-06  5.7914e-06  5.2494e-06  4.7044e-06  4.2192e-06  3.7471e-06  3.2877e-06  2.8311e-06  2.4090e-06  2.0428e-06  1.7006e-06  1.3861e-06  1.1289e-06  9.0129e-07  7.0682e-07  5.4597e-07  4.1453e-07  3.0832e-07  2.2972e-07  1.6900e-07  1.2249e-07  8.8908e-08  6.2986e-08  4.4786e-08  3.1261e-08  2.1889e-08  1.5367e-08  1.0687e-08  7.4189e-09  5.0638e-09  3.3349e-09  1.9879e-09
