 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  8.3845e-03  9.4044e-03  9.9954e-03  8.8841e-03  9.9829e-03  9.5374e-03  6.3738e-03  6.0948e-03  5.1310e-03  4.0946e-03  3.9940e-03  3.3983e-03  4.4255e-03  2.6188e-03  1.8774e-03  2.0886e-03  2.1139e-03  1.1740e-03  1.1523e-03  1.6799e-03  9.0149e-04  1.7522e-04  8.4732e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    22  5.4067e-03  7.1710e-03  5.9585e-03  7.3675e-03  7.5615e-03  6.6420e-03  6.0268e-03  4.0313e-03  3.5843e-03  3.0283e-03  1.8188e-03  2.0627e-03  2.6855e-03  1.5138e-03  2.6826e-03  1.6940e-03  1.1472e-03  9.3134e-04  1.0470e-03  1.0863e-03  6.3879e-04  4.2949e-04  1.1618e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    23  4.0859e-03  3.8455e-03  4.0030e-03  4.5679e-03  4.7993e-03  4.2233e-03  4.3055e-03  3.0554e-03  2.5881e-03  1.7648e-03  1.2594e-03  1.2037e-03  2.0546e-03  1.2227e-03  1.4372e-03  1.0474e-03  6.4605e-04  7.3113e-04  3.7931e-04  4.9852e-04  2.4473e-04  0.0000e+00  7.2753e-05  1.2216e-04  1.6063e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    24  2.4664e-03  2.3085e-03  2.3944e-03  2.8871e-03  2.8240e-03  3.1680e-03  2.0615e-03  1.6600e-03  1.0685e-03  8.1347e-04  7.4357e-04  4.7813e-04  7.7447e-04  6.9711e-04  5.8445e-04  4.3018e-04  3.3264e-04  3.7648e-04  3.7255e-04  3.6146e-04  3.0684e-04  1.3239e-04  1.3239e-04  1.2359e-04  1.2445e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    25  2.0343e-03  2.3064e-03  1.7559e-03  1.1588e-03  1.0840e-03  1.9335e-03  2.1654e-03  8.8707e-04  1.4354e-03  9.8473e-04  1.1098e-03  1.0674e-03  4.2667e-04  2.1753e-04  3.4764e-04  4.0721e-04  2.9984e-04  5.6778e-05  2.5800e-04  3.5412e-04  3.1873e-04  2.7603e-05  8.1659e-05  1.1867e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    26  1.4251e-03  1.2187e-03  1.2032e-03  1.0050e-03  8.5160e-04  6.8846e-04  8.1487e-04  1.0756e-03  1.2901e-03  3.6978e-04  7.0331e-04  6.6786e-04  3.3209e-04  5.3345e-05  3.3455e-04  1.0625e-04  1.0503e-04  8.1417e-05  0.0000e+00  3.4336e-05  1.0693e-04  1.7715e-04  1.6605e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    27  5.5269e-04  6.7657e-04  1.3231e-03  1.4146e-03  5.7136e-04  8.7888e-04  4.2714e-04  5.5491e-04  7.7159e-04  4.1220e-04  2.1344e-04  4.2329e-04  3.4139e-04  8.5180e-05  5.6817e-05  8.7044e-05  0.0000e+00  5.1323e-05  1.1349e-04  9.9487e-05  4.2125e-07  2.8349e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    28  3.3197e-04  1.0544e-03  1.0542e-03  1.1921e-03  7.9248e-04  5.2997e-05  2.3802e-05  2.1482e-04  1.4319e-04  1.9309e-04  1.4881e-04  1.5829e-04  1.1767e-04  6.9170e-05  0.0000e+00  1.1731e-04  0.0000e+00  0.0000e+00  4.8712e-06  2.1531e-04  2.1713e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    29  2.7260e-04  4.6537e-04  2.3976e-04  1.0121e-03  4.9719e-04  2.2862e-04  0.0000e+00  2.0932e-04  1.0705e-04  6.7188e-05  3.9413e-04  2.4019e-04  1.3299e-04  0.0000e+00  0.0000e+00  3.0033e-05  8.7281e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    30  2.7967e-04  3.3459e-04  2.3707e-04  1.7015e-04  4.0211e-04  2.1471e-05  0.0000e+00  2.5267e-04  3.4981e-05  0.0000e+00  0.0000e+00  9.1903e-05  1.8584e-04  0.0000e+00  0.0000e+00  0.0000e+00  1.1731e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
