 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  2.4484e-04  2.2027e-04  2.1016e-04  1.9906e-04  1.8849e-04  1.7776e-04  1.6720e-04  1.5474e-04  1.4093e-04  1.2766e-04  1.1356e-04  9.9051e-05  8.4539e-05  7.1837e-05  5.9721e-05  4.8348e-05  3.9104e-05  3.0956e-05  2.4140e-05  1.8129e-05  1.0813e-05  5.3649e-06  2.9414e-06  1.7290e-06  1.0348e-06  6.5185e-07  4.2277e-07  2.8171e-07  1.8597e-07  1.2546e-07  8.4783e-08  5.7461e-08  3.9179e-08  2.6677e-08  1.8276e-08  1.2413e-08  8.4398e-09  5.6959e-09  3.7508e-09  2.2013e-09
    22  1.7118e-04  1.5560e-04  1.4644e-04  1.4000e-04  1.3256e-04  1.2457e-04  1.1672e-04  1.0816e-04  9.9213e-05  8.9510e-05  7.9711e-05  6.9899e-05  6.0457e-05  5.1124e-05  4.2991e-05  3.5431e-05  2.8704e-05  2.2921e-05  1.8005e-05  1.3602e-05  9.3396e-06  5.7203e-06  3.3342e-06  1.9891e-06  1.2206e-06  7.6645e-07  4.9029e-07  3.1940e-07  2.1137e-07  1.4014e-07  9.3755e-08  6.3171e-08  4.2615e-08  2.8868e-08  1.9686e-08  1.3352e-08  9.0012e-09  6.0543e-09  3.9704e-09  2.3176e-09
    23  1.1982e-04  1.0920e-04  1.0260e-04  9.7359e-05  9.2679e-05  8.7683e-05  8.1629e-05  7.5772e-05  6.9880e-05  6.3009e-05  5.6190e-05  4.9859e-05  4.3026e-05  3.6533e-05  3.0875e-05  2.5714e-05  2.1128e-05  1.6959e-05  1.3250e-05  1.0214e-05  7.3934e-06  5.0474e-06  3.2335e-06  2.0308e-06  1.2654e-06  8.1124e-07  5.2491e-07  3.4206e-07  2.2401e-07  1.4996e-07  1.0022e-07  6.6544e-08  4.4884e-08  3.0370e-08  2.0607e-08  1.4022e-08  9.4173e-09  6.3046e-09  4.1433e-09  2.4165e-09
    24  8.3707e-05  7.6574e-05  7.2218e-05  6.8294e-05  6.4838e-05  6.1142e-05  5.7140e-05  5.2912e-05  4.8624e-05  4.4339e-05  3.9906e-05  3.5223e-05  3.0532e-05  2.6307e-05  2.2177e-05  1.8607e-05  1.5410e-05  1.2518e-05  9.9109e-06  7.7016e-06  5.7752e-06  4.1002e-06  2.8171e-06  1.8662e-06  1.2107e-06  7.9442e-07  5.1898e-07  3.4215e-07  2.2670e-07  1.5082e-07  1.0071e-07  6.8055e-08  4.5812e-08  3.0792e-08  2.0983e-08  1.4119e-08  9.5791e-09  6.3922e-09  4.1517e-09  2.4373e-09
    25  5.8836e-05  5.3469e-05  5.0557e-05  4.8137e-05  4.5668e-05  4.2817e-05  4.0204e-05  3.7367e-05  3.4488e-05  3.1157e-05  2.8168e-05  2.4867e-05  2.1706e-05  1.8809e-05  1.5988e-05  1.3468e-05  1.1306e-05  9.1957e-06  7.3333e-06  5.7984e-06  4.4130e-06  3.2532e-06  2.3073e-06  1.5984e-06  1.0808e-06  7.3298e-07  4.8668e-07  3.2462e-07  2.1770e-07  1.4586e-07  9.9354e-08  6.6711e-08  4.5078e-08  3.0583e-08  2.0730e-08  1.4027e-08  9.4655e-09  6.3214e-09  4.1380e-09  2.4207e-09
    26  4.0714e-05  3.7347e-05  3.5520e-05  3.3894e-05  3.1871e-05  3.0029e-05  2.8065e-05  2.6173e-05  2.4180e-05  2.1962e-05  1.9871e-05  1.7627e-05  1.5429e-05  1.3315e-05  1.1450e-05  9.7220e-06  8.1494e-06  6.7167e-06  5.3831e-06  4.2744e-06  3.3135e-06  2.5281e-06  1.8338e-06  1.3216e-06  9.2487e-07  6.3329e-07  4.3644e-07  2.9654e-07  2.0075e-07  1.3638e-07  9.3152e-08  6.3064e-08  4.2885e-08  2.9374e-08  2.0055e-08  1.3529e-08  9.1821e-09  6.1656e-09  4.0177e-09  2.3689e-09
    27  2.8551e-05  2.5869e-05  2.4872e-05  2.3686e-05  2.2307e-05  2.1025e-05  1.9813e-05  1.8372e-05  1.6994e-05  1.5441e-05  1.3949e-05  1.2421e-05  1.1022e-05  9.5773e-06  8.2662e-06  6.9832e-06  5.8727e-06  4.8864e-06  3.9793e-06  3.1851e-06  2.4983e-06  1.9189e-06  1.4382e-06  1.0600e-06  7.6182e-07  5.3765e-07  3.7748e-07  2.6210e-07  1.7987e-07  1.2452e-07  8.5296e-08  5.8447e-08  3.9890e-08  2.7209e-08  1.8632e-08  1.2811e-08  8.7295e-09  5.8690e-09  3.8338e-09  2.2528e-09
    28  2.0020e-05  1.8328e-05  1.7350e-05  1.6509e-05  1.5688e-05  1.4731e-05  1.3831e-05  1.2920e-05  1.1897e-05  1.0897e-05  9.8402e-06  8.8578e-06  7.8117e-06  6.8317e-06  5.9114e-06  5.0751e-06  4.2781e-06  3.5343e-06  2.9187e-06  2.3464e-06  1.8616e-06  1.4474e-06  1.1117e-06  8.2893e-07  6.1060e-07  4.4070e-07  3.1564e-07  2.2265e-07  1.5737e-07  1.0908e-07  7.5587e-08  5.2427e-08  3.6220e-08  2.4968e-08  1.7218e-08  1.1805e-08  8.1327e-09  5.4893e-09  3.6122e-09  2.1208e-09
    29  1.3912e-05  1.2769e-05  1.2201e-05  1.1586e-05  1.0940e-05  1.0321e-05  9.6580e-06  9.0464e-06  8.3385e-06  7.5753e-06  6.9273e-06  6.2162e-06  5.5273e-06  4.8442e-06  4.2135e-06  3.6404e-06  3.0799e-06  2.5648e-06  2.1372e-06  1.7312e-06  1.3935e-06  1.0952e-06  8.5277e-07  6.4459e-07  4.8019e-07  3.5353e-07  2.5664e-07  1.8526e-07  1.3257e-07  9.3705e-08  6.5985e-08  4.6044e-08  3.2166e-08  2.2427e-08  1.5654e-08  1.0795e-08  7.4182e-09  5.0498e-09  3.3200e-09  1.9659e-09
    30  9.7292e-06  8.9362e-06  8.5258e-06  8.0490e-06  7.6589e-06  7.2099e-06  6.7642e-06  6.3779e-06  5.8495e-06  5.4033e-06  4.8573e-06  4.3920e-06  3.9292e-06  3.4614e-06  3.0149e-06  2.6090e-06  2.2135e-06  1.8725e-06  1.5513e-06  1.2706e-06  1.0264e-06  8.1934e-07  6.4112e-07  4.9768e-07  3.7582e-07  2.7786e-07  2.0744e-07  1.5113e-07  1.1017e-07  7.8666e-08  5.6078e-08  3.9873e-08  2.8074e-08  1.9830e-08  1.3904e-08  9.6333e-09  6.6257e-09  4.5280e-09  3.0271e-09  1.7945e-09
    31  6.7611e-06  6.2914e-06  5.9220e-06  5.6227e-06  5.3685e-06  5.0345e-06  4.7363e-06  4.4368e-06  4.1108e-06  3.7455e-06  3.3957e-06  3.0950e-06  2.7588e-06  2.4334e-06  2.1280e-06  1.8636e-06  1.6048e-06  1.3551e-06  1.1316e-06  9.3205e-07  7.5485e-07  6.0969e-07  4.8111e-07  3.7538e-07  2.9012e-07  2.1938e-07  1.6356e-07  1.2127e-07  8.9419e-08  6.5356e-08  4.7025e-08  3.3435e-08  2.3946e-08  1.7154e-08  1.2087e-08  8.4070e-09  5.8338e-09  4.0102e-09  2.6724e-09  1.5967e-09
    32  4.7289e-06  4.3827e-06  4.1952e-06  3.9524e-06  3.7595e-06  3.5273e-06  3.3244e-06  3.0975e-06  2.8805e-06  2.6404e-06  2.4041e-06  2.1651e-06  1.9660e-06  1.7491e-06  1.5259e-06  1.3241e-06  1.1428e-06  9.7638e-07  8.1849e-07  6.7562e-07  5.5249e-07  4.5313e-07  3.5672e-07  2.8342e-07  2.1849e-07  1.6908e-07  1.2858e-07  9.6726e-08  7.0836e-08  5.2850e-08  3.8599e-08  2.7877e-08  1.9956e-08  1.4431e-08  1.0275e-08  7.1834e-09  5.0711e-09  3.5052e-09  2.3581e-09  1.3987e-09
    33  3.3075e-06  3.0562e-06  2.9121e-06  2.7614e-06  2.6030e-06  2.4679e-06  2.3311e-06  2.1610e-06  2.0193e-06  1.8619e-06  1.6969e-06  1.5301e-06  1.3821e-06  1.2340e-06  1.0843e-06  9.5096e-07  8.1551e-07  7.0150e-07  5.9331e-07  4.9393e-07  4.0521e-07  3.3247e-07  2.6693e-07  2.1139e-07  1.6685e-07  1.2987e-07  1.0045e-07  7.5897e-08  5.6661e-08  4.2362e-08  3.1056e-08  2.2877e-08  1.6542e-08  1.1898e-08  8.5596e-09  6.1101e-09  4.3324e-09  2.9953e-09  2.0294e-09  1.2211e-09
    34  2.3178e-06  2.1311e-06  2.0249e-06  1.9402e-06  1.8213e-06  1.7216e-06  1.6180e-06  1.5199e-06  1.4250e-06  1.3152e-06  1.1928e-06  1.0846e-06  9.7344e-07  8.6852e-07  7.7524e-07  6.7433e-07  5.8329e-07  4.9955e-07  4.2660e-07  3.5861e-07  2.9518e-07  2.4326e-07  1.9867e-07  1.5930e-07  1.2649e-07  9.7517e-08  7.6350e-08  5.8695e-08  4.4530e-08  3.3312e-08  2.4789e-08  1.8374e-08  1.3440e-08  9.7560e-09  7.1128e-09  5.0968e-09  3.6356e-09  2.5393e-09  1.7151e-09  1.0343e-09
    35  1.6142e-06  1.4936e-06  1.4226e-06  1.3568e-06  1.2733e-06  1.2118e-06  1.1499e-06  1.0675e-06  9.9548e-07  9.2023e-07  8.4348e-07  7.6458e-07  6.8692e-07  6.1880e-07  5.4847e-07  4.8047e-07  4.1588e-07  3.5918e-07  3.0731e-07  2.5979e-07  2.1552e-07  1.7586e-07  1.4572e-07  1.1850e-07  9.3456e-08  7.3658e-08  5.7628e-08  4.5123e-08  3.4137e-08  2.6013e-08  1.9509e-08  1.4609e-08  1.0830e-08  7.9399e-09  5.8091e-09  4.2048e-09  3.0152e-09  2.1080e-09  1.4279e-09  8.6906e-10
    36  1.1214e-06  1.0303e-06  9.8854e-07  9.4501e-07  8.8958e-07  8.4012e-07  7.9546e-07  7.4714e-07  6.9554e-07  6.4749e-07  5.9256e-07  5.3848e-07  4.8575e-07  4.3662e-07  3.8489e-07  3.3786e-07  2.9664e-07  2.5537e-07  2.1930e-07  1.8584e-07  1.5557e-07  1.2936e-07  1.0607e-07  8.6295e-08  6.9073e-08  5.4862e-08  4.3411e-08  3.3945e-08  2.6230e-08  1.9993e-08  1.5282e-08  1.1401e-08  8.5621e-09  6.3151e-09  4.6622e-09  3.3670e-09  2.4383e-09  1.7303e-09  1.1738e-09  7.1951e-10
    37  7.7074e-07  7.1254e-07  6.7830e-07  6.4916e-07  6.1958e-07  5.8585e-07  5.5385e-07  5.1976e-07  4.8243e-07  4.5054e-07  4.1173e-07  3.7456e-07  3.4071e-07  3.0330e-07  2.7066e-07  2.3991e-07  2.0892e-07  1.8109e-07  1.5565e-07  1.3309e-07  1.1164e-07  9.2688e-08  7.7154e-08  6.2659e-08  5.0567e-08  4.0620e-08  3.2206e-08  2.5326e-08  1.9705e-08  1.5223e-08  1.1623e-08  8.8120e-09  6.6304e-09  4.9273e-09  3.6422e-09  2.6578e-09  1.9253e-09  1.3785e-09  9.4438e-10  5.8288e-10
    38  5.2794e-07  4.8647e-07  4.6421e-07  4.4182e-07  4.2225e-07  4.0332e-07  3.7700e-07  3.5608e-07  3.3079e-07  3.0695e-07  2.8443e-07  2.5881e-07  2.3462e-07  2.1040e-07  1.8714e-07  1.6582e-07  1.4493e-07  1.2665e-07  1.0915e-07  9.3354e-08  7.9476e-08  6.5652e-08  5.4772e-08  4.5033e-08  3.6429e-08  2.9373e-08  2.3370e-08  1.8526e-08  1.4588e-08  1.1344e-08  8.6788e-09  6.5890e-09  5.0166e-09  3.7569e-09  2.7906e-09  2.0655e-09  1.4979e-09  1.0737e-09  7.4040e-10  4.5630e-10
    39  3.4693e-07  3.2109e-07  3.0690e-07  2.9377e-07  2.8059e-07  2.6600e-07  2.5162e-07  2.3756e-07  2.2108e-07  2.0578e-07  1.8838e-07  1.7297e-07  1.5624e-07  1.3995e-07  1.2527e-07  1.1172e-07  9.8034e-08  8.5484e-08  7.3797e-08  6.3504e-08  5.4374e-08  4.5325e-08  3.7327e-08  3.0801e-08  2.5502e-08  2.0438e-08  1.6396e-08  1.3060e-08  1.0288e-08  8.0253e-09  6.1810e-09  4.7375e-09  3.6216e-09  2.7263e-09  2.0427e-09  1.5122e-09  1.1083e-09  7.9679e-10  5.5582e-10  3.4521e-10
    40  2.0504e-07  1.9086e-07  1.8292e-07  1.7443e-07  1.6694e-07  1.5810e-07  1.4961e-07  1.4110e-07  1.3256e-07  1.2175e-07  1.1301e-07  1.0346e-07  9.3420e-08  8.3940e-08  7.5669e-08  6.6643e-08  5.9319e-08  5.1794e-08  4.4793e-08  3.8531e-08  3.2729e-08  2.7541e-08  2.2820e-08  1.9001e-08  1.5617e-08  1.2727e-08  1.0215e-08  8.1397e-09  6.4097e-09  5.0777e-09  3.9063e-09  2.9963e-09  2.3028e-09  1.7483e-09  1.3095e-09  9.6906e-10  7.1082e-10  5.1798e-10  3.6326e-10  2.3269e-10
