 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    27  1.1176e-03  1.1118e-03  1.0868e-03  1.0550e-03  1.0141e-03  9.7013e-04  9.1883e-04  8.5510e-04  7.8960e-04  7.1733e-04  6.4549e-04  5.7436e-04  5.0677e-04  4.3912e-04  3.7852e-04  3.1580e-04  2.6264e-04  2.1794e-04  1.7551e-04  1.3990e-04  1.0750e-04  8.1726e-05  6.1081e-05  4.4203e-05  3.1225e-05  2.1905e-05  1.5161e-05  1.0475e-05  7.1497e-06  4.8864e-06  3.3169e-06  2.2518e-06  1.5397e-06  1.0531e-06  7.2010e-07  4.8799e-07  3.3281e-07  2.2608e-07  1.5384e-07  1.0791e-07
    28  7.7639e-04  7.7411e-04  7.5417e-04  7.3113e-04  7.0282e-04  6.7256e-04  6.3167e-04  5.9426e-04  5.4991e-04  5.0093e-04  4.5327e-04  4.0391e-04  3.5910e-04  3.1209e-04  2.6844e-04  2.2590e-04  1.8936e-04  1.5651e-04  1.2735e-04  1.0302e-04  8.0397e-05  6.1887e-05  4.6594e-05  3.4607e-05  2.5100e-05  1.7959e-05  1.2646e-05  8.9051e-06  6.2197e-06  4.3131e-06  2.9707e-06  2.0353e-06  1.4039e-06  9.6161e-07  6.6165e-07  4.5499e-07  3.1124e-07  2.1251e-07  1.4406e-07  1.0238e-07
    29  5.3941e-04  5.3382e-04  5.2358e-04  5.0670e-04  4.8725e-04  4.6490e-04  4.3678e-04  4.1282e-04  3.8113e-04  3.5009e-04  3.1612e-04  2.8406e-04  2.5252e-04  2.2099e-04  1.9141e-04  1.6172e-04  1.3615e-04  1.1328e-04  9.2395e-05  7.4873e-05  5.9844e-05  4.6550e-05  3.5560e-05  2.6749e-05  1.9794e-05  1.4445e-05  1.0433e-05  7.4327e-06  5.2436e-06  3.6767e-06  2.5757e-06  1.8007e-06  1.2504e-06  8.6465e-07  5.9918e-07  4.1311e-07  2.8427e-07  1.9369e-07  1.3156e-07  9.3131e-08
    30  3.7354e-04  3.6786e-04  3.6074e-04  3.4992e-04  3.3812e-04  3.2208e-04  3.0419e-04  2.8632e-04  2.6534e-04  2.4459e-04  2.2148e-04  1.9924e-04  1.7759e-04  1.5692e-04  1.3558e-04  1.1572e-04  9.7244e-05  8.2181e-05  6.7304e-05  5.4789e-05  4.3955e-05  3.4624e-05  2.7059e-05  2.0515e-05  1.5376e-05  1.1382e-05  8.3952e-06  6.0686e-06  4.3475e-06  3.0814e-06  2.1731e-06  1.5399e-06  1.0848e-06  7.6306e-07  5.3036e-07  3.6885e-07  2.5589e-07  1.7522e-07  1.2114e-07  8.5398e-08
    31  2.5807e-04  2.5505e-04  2.4891e-04  2.4263e-04  2.3511e-04  2.2375e-04  2.1100e-04  2.0038e-04  1.8424e-04  1.6962e-04  1.5509e-04  1.4006e-04  1.2459e-04  1.1042e-04  9.6082e-05  8.2369e-05  6.9681e-05  5.8766e-05  4.8788e-05  3.9786e-05  3.2185e-05  2.5778e-05  2.0308e-05  1.5731e-05  1.1948e-05  8.9927e-06  6.6551e-06  4.8620e-06  3.5362e-06  2.5522e-06  1.8265e-06  1.2969e-06  9.2356e-07  6.5443e-07  4.5939e-07  3.2143e-07  2.2500e-07  1.5610e-07  1.0633e-07  7.6548e-08
    32  1.7825e-04  1.7659e-04  1.7300e-04  1.6781e-04  1.6272e-04  1.5537e-04  1.4700e-04  1.3892e-04  1.2823e-04  1.1878e-04  1.0932e-04  9.7824e-05  8.7443e-05  7.7597e-05  6.8027e-05  5.9046e-05  4.9979e-05  4.2197e-05  3.5234e-05  2.9058e-05  2.3481e-05  1.8973e-05  1.4960e-05  1.1844e-05  9.1001e-06  6.9362e-06  5.2204e-06  3.8636e-06  2.8485e-06  2.0901e-06  1.5038e-06  1.0689e-06  7.6221e-07  5.4564e-07  3.9108e-07  2.7512e-07  1.9233e-07  1.3509e-07  9.3154e-08  6.6991e-08
    33  1.2438e-04  1.2229e-04  1.1936e-04  1.1589e-04  1.1282e-04  1.0795e-04  1.0256e-04  9.6657e-05  8.9753e-05  8.3102e-05  7.6557e-05  6.8689e-05  6.1876e-05  5.5001e-05  4.8084e-05  4.1872e-05  3.5733e-05  3.0123e-05  2.5351e-05  2.1150e-05  1.7208e-05  1.3906e-05  1.1210e-05  8.8205e-06  6.8677e-06  5.2893e-06  4.0083e-06  3.0072e-06  2.2655e-06  1.6724e-06  1.2170e-06  8.8485e-07  6.3400e-07  4.5759e-07  3.2297e-07  2.3140e-07  1.6396e-07  1.1534e-07  8.0153e-08  5.7653e-08
    34  8.5976e-05  8.4956e-05  8.3140e-05  8.0272e-05  7.8006e-05  7.4488e-05  7.1051e-05  6.6861e-05  6.2730e-05  5.7910e-05  5.3438e-05  4.8295e-05  4.3216e-05  3.8723e-05  3.3950e-05  2.9584e-05  2.5602e-05  2.1617e-05  1.8296e-05  1.5318e-05  1.2535e-05  1.0201e-05  8.3166e-06  6.5521e-06  5.1654e-06  4.0172e-06  3.0545e-06  2.3153e-06  1.7620e-06  1.3208e-06  9.7069e-07  7.1207e-07  5.1396e-07  3.7321e-07  2.6962e-07  1.9327e-07  1.3877e-07  9.7039e-08  6.8412e-08  4.9304e-08
    35  5.9688e-05  5.8684e-05  5.7254e-05  5.5561e-05  5.4101e-05  5.1573e-05  4.9412e-05  4.6365e-05  4.3612e-05  4.0449e-05  3.7251e-05  3.4083e-05  3.0355e-05  2.7321e-05  2.4001e-05  2.0969e-05  1.8087e-05  1.5607e-05  1.3238e-05  1.1040e-05  9.1659e-06  7.3998e-06  6.0664e-06  4.8757e-06  3.8376e-06  3.0167e-06  2.3338e-06  1.7919e-06  1.3613e-06  1.0249e-06  7.6317e-07  5.6471e-07  4.1679e-07  3.0174e-07  2.2008e-07  1.5929e-07  1.1342e-07  8.1326e-08  5.6786e-08  4.1398e-08
    36  4.0854e-05  4.0618e-05  3.9547e-05  3.8493e-05  3.7399e-05  3.5863e-05  3.4443e-05  3.2276e-05  3.0321e-05  2.8112e-05  2.5984e-05  2.3865e-05  2.1275e-05  1.9160e-05  1.6943e-05  1.4785e-05  1.2821e-05  1.1050e-05  9.4358e-06  7.9261e-06  6.5886e-06  5.4051e-06  4.4155e-06  3.5843e-06  2.8578e-06  2.2479e-06  1.7613e-06  1.3642e-06  1.0470e-06  7.8939e-07  5.9532e-07  4.4100e-07  3.2757e-07  2.4196e-07  1.7717e-07  1.2911e-07  9.3135e-08  6.6517e-08  4.6937e-08  3.4278e-08
    37  2.8072e-05  2.7999e-05  2.7357e-05  2.6664e-05  2.5923e-05  2.4831e-05  2.3798e-05  2.2390e-05  2.1006e-05  1.9567e-05  1.8017e-05  1.6495e-05  1.5077e-05  1.3435e-05  1.1954e-05  1.0456e-05  9.0602e-06  7.8247e-06  6.6813e-06  5.6405e-06  4.6996e-06  3.9226e-06  3.2029e-06  2.6061e-06  2.0911e-06  1.6712e-06  1.3158e-06  1.0218e-06  7.9329e-07  6.0488e-07  4.5471e-07  3.4183e-07  2.5684e-07  1.8975e-07  1.4070e-07  1.0257e-07  7.4675e-08  5.3559e-08  3.8045e-08  2.7939e-08
    38  1.9165e-05  1.9238e-05  1.8759e-05  1.8412e-05  1.7785e-05  1.7103e-05  1.6355e-05  1.5415e-05  1.4532e-05  1.3514e-05  1.2560e-05  1.1402e-05  1.0424e-05  9.3196e-06  8.3215e-06  7.2968e-06  6.4041e-06  5.5384e-06  4.7188e-06  4.0047e-06  3.3525e-06  2.7799e-06  2.3075e-06  1.8811e-06  1.5232e-06  1.2189e-06  9.6596e-07  7.5852e-07  5.8440e-07  4.5278e-07  3.4681e-07  2.6185e-07  1.9479e-07  1.4730e-07  1.0840e-07  7.9934e-08  5.8373e-08  4.2076e-08  2.9993e-08  2.2251e-08
    39  1.3115e-05  1.3059e-05  1.2862e-05  1.2521e-05  1.2246e-05  1.1678e-05  1.1186e-05  1.0605e-05  9.9555e-06  9.2525e-06  8.6083e-06  7.9268e-06  7.1846e-06  6.4336e-06  5.7237e-06  5.1175e-06  4.4479e-06  3.8371e-06  3.2954e-06  2.8101e-06  2.3787e-06  1.9770e-06  1.6340e-06  1.3368e-06  1.0881e-06  8.7806e-07  7.0308e-07  5.5175e-07  4.2748e-07  3.3172e-07  2.5504e-07  1.9452e-07  1.4674e-07  1.1032e-07  8.2289e-08  6.1207e-08  4.4645e-08  3.2233e-08  2.3211e-08  1.7399e-08
    40  9.2752e-06  9.1655e-06  9.1210e-06  8.8502e-06  8.6644e-06  8.2926e-06  7.9503e-06  7.5724e-06  7.0146e-06  6.5385e-06  6.0991e-06  5.6796e-06  5.1208e-06  4.5912e-06  4.0859e-06  3.6377e-06  3.2444e-06  2.7673e-06  2.3693e-06  2.0297e-06  1.7127e-06  1.4591e-06  1.1854e-06  9.7761e-07  7.9342e-07  6.4842e-07  5.1475e-07  4.1195e-07  3.1873e-07  2.4848e-07  1.9136e-07  1.4686e-07  1.1227e-07  8.3777e-08  6.2288e-08  4.6538e-08  3.4620e-08  2.5187e-08  1.8339e-08  1.4529e-08
