 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  1.8174e-01  1.8173e-01  1.8243e-01  1.8211e-01  1.8297e-01  1.8238e-01  1.8425e-01  1.8515e-01  1.8473e-01  1.8461e-01  1.8539e-01  1.8700e-01  1.8772e-01  1.8730e-01  1.8913e-01  1.8886e-01  1.8743e-01  1.9094e-01  1.9416e-01  2.0360e-01  2.0592e-01  2.0706e-01  2.0557e-01  2.0869e-01  2.1268e-01  2.0779e-01  2.0273e-01  1.9958e-01  1.9710e-01  1.9520e-01  1.9308e-01  1.9184e-01  1.9043e-01  1.8999e-01  1.8974e-01  1.9100e-01  1.9240e-01  1.9395e-01  2.0742e-01  2.4998e-01
    22  1.7985e-01  1.8069e-01  1.8132e-01  1.8264e-01  1.8292e-01  1.8112e-01  1.8297e-01  1.8387e-01  1.8513e-01  1.8589e-01  1.8567e-01  1.8588e-01  1.8630e-01  1.8589e-01  1.8684e-01  1.8751e-01  1.8813e-01  1.8989e-01  1.9427e-01  2.0172e-01  2.0969e-01  2.1043e-01  2.0765e-01  2.0732e-01  2.0352e-01  2.0096e-01  1.9881e-01  1.9560e-01  1.9360e-01  1.9194e-01  1.9166e-01  1.9140e-01  1.8895e-01  1.8843e-01  1.8588e-01  1.8701e-01  1.8805e-01  1.9196e-01  2.0439e-01  2.5086e-01
    23  1.8092e-01  1.8310e-01  1.8149e-01  1.8077e-01  1.8301e-01  1.8465e-01  1.8373e-01  1.8290e-01  1.8569e-01  1.8454e-01  1.8417e-01  1.8593e-01  1.8592e-01  1.8656e-01  1.8730e-01  1.8603e-01  1.8693e-01  1.8919e-01  1.9297e-01  1.9883e-01  2.0334e-01  2.0635e-01  2.0722e-01  2.0262e-01  1.9931e-01  1.9879e-01  1.9680e-01  1.9565e-01  1.9286e-01  1.9171e-01  1.9056e-01  1.8893e-01  1.8712e-01  1.8797e-01  1.8819e-01  1.8628e-01  1.8773e-01  1.9211e-01  2.0485e-01  2.5106e-01
    24  1.8252e-01  1.8323e-01  1.8175e-01  1.8127e-01  1.8205e-01  1.8502e-01  1.8492e-01  1.8265e-01  1.8367e-01  1.8454e-01  1.8536e-01  1.8679e-01  1.8583e-01  1.8655e-01  1.8520e-01  1.8676e-01  1.8826e-01  1.8890e-01  1.9019e-01  1.9629e-01  2.0082e-01  2.0107e-01  2.0360e-01  2.0186e-01  1.9915e-01  1.9745e-01  1.9457e-01  1.9371e-01  1.9254e-01  1.9067e-01  1.8945e-01  1.8942e-01  1.8725e-01  1.8691e-01  1.8624e-01  1.8566e-01  1.8847e-01  1.9190e-01  2.0382e-01  2.4934e-01
    25  1.8414e-01  1.8240e-01  1.8245e-01  1.8332e-01  1.8206e-01  1.8321e-01  1.8359e-01  1.8351e-01  1.8358e-01  1.8485e-01  1.8545e-01  1.8476e-01  1.8462e-01  1.8453e-01  1.8538e-01  1.8581e-01  1.8815e-01  1.8984e-01  1.8905e-01  1.9391e-01  1.9556e-01  1.9718e-01  1.9830e-01  1.9883e-01  1.9704e-01  1.9518e-01  1.9321e-01  1.9199e-01  1.9059e-01  1.9075e-01  1.9015e-01  1.8836e-01  1.8974e-01  1.8705e-01  1.8713e-01  1.8739e-01  1.8808e-01  1.9174e-01  2.0346e-01  2.5141e-01
    26  1.8263e-01  1.8268e-01  1.8274e-01  1.8250e-01  1.8177e-01  1.8338e-01  1.8283e-01  1.8338e-01  1.8374e-01  1.8490e-01  1.8543e-01  1.8420e-01  1.8368e-01  1.8457e-01  1.8409e-01  1.8416e-01  1.8720e-01  1.8733e-01  1.8926e-01  1.9048e-01  1.9357e-01  1.9550e-01  1.9718e-01  1.9762e-01  1.9735e-01  1.9480e-01  1.9268e-01  1.9162e-01  1.9084e-01  1.9034e-01  1.9047e-01  1.8876e-01  1.8668e-01  1.8539e-01  1.8513e-01  1.8563e-01  1.8683e-01  1.9262e-01  2.0447e-01  2.4773e-01
    27  1.8217e-01  1.8120e-01  1.8314e-01  1.8237e-01  1.8328e-01  1.8300e-01  1.8284e-01  1.8386e-01  1.8301e-01  1.8353e-01  1.8478e-01  1.8550e-01  1.8511e-01  1.8487e-01  1.8486e-01  1.8640e-01  1.8764e-01  1.8650e-01  1.8823e-01  1.8897e-01  1.9238e-01  1.9439e-01  1.9345e-01  1.9463e-01  1.9648e-01  1.9479e-01  1.9448e-01  1.9261e-01  1.9142e-01  1.8978e-01  1.8983e-01  1.8885e-01  1.8733e-01  1.8571e-01  1.8554e-01  1.8663e-01  1.8900e-01  1.9362e-01  2.0407e-01  2.4837e-01
    28  1.8274e-01  1.8066e-01  1.8191e-01  1.8254e-01  1.8350e-01  1.8324e-01  1.8376e-01  1.8388e-01  1.8344e-01  1.8400e-01  1.8471e-01  1.8549e-01  1.8443e-01  1.8368e-01  1.8498e-01  1.8683e-01  1.8793e-01  1.8795e-01  1.8956e-01  1.8856e-01  1.8948e-01  1.9144e-01  1.9365e-01  1.9345e-01  1.9381e-01  1.9508e-01  1.9492e-01  1.9314e-01  1.9117e-01  1.8913e-01  1.8912e-01  1.8910e-01  1.8705e-01  1.8757e-01  1.8639e-01  1.8655e-01  1.8842e-01  1.9383e-01  2.0636e-01  2.4938e-01
    29  1.8169e-01  1.8145e-01  1.8196e-01  1.8186e-01  1.8372e-01  1.8400e-01  1.8430e-01  1.8418e-01  1.8479e-01  1.8371e-01  1.8355e-01  1.8397e-01  1.8480e-01  1.8404e-01  1.8443e-01  1.8617e-01  1.8639e-01  1.8646e-01  1.8910e-01  1.8853e-01  1.8935e-01  1.8897e-01  1.9121e-01  1.9318e-01  1.9181e-01  1.9218e-01  1.9224e-01  1.8938e-01  1.9061e-01  1.9091e-01  1.8992e-01  1.8816e-01  1.8729e-01  1.8667e-01  1.8721e-01  1.8687e-01  1.8874e-01  1.9510e-01  2.0770e-01  2.5222e-01
    30  1.8220e-01  1.8358e-01  1.8322e-01  1.8253e-01  1.8352e-01  1.8333e-01  1.8462e-01  1.8499e-01  1.8355e-01  1.8375e-01  1.8380e-01  1.8451e-01  1.8440e-01  1.8348e-01  1.8466e-01  1.8617e-01  1.8588e-01  1.8642e-01  1.8707e-01  1.8900e-01  1.8814e-01  1.8874e-01  1.8905e-01  1.9117e-01  1.9175e-01  1.9082e-01  1.9015e-01  1.9015e-01  1.8924e-01  1.8952e-01  1.9057e-01  1.8857e-01  1.8905e-01  1.8731e-01  1.8760e-01  1.8723e-01  1.8840e-01  1.9362e-01  2.0619e-01  2.5383e-01
