 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    31  9.2926e-01  9.2608e-01  9.2038e-01  9.2296e-01  9.2506e-01  9.1672e-01  9.2314e-01  9.2985e-01  9.2183e-01  9.2411e-01  9.3216e-01  9.2927e-01  9.2989e-01  9.3781e-01  9.3871e-01  9.3811e-01  9.3740e-01  9.4570e-01  9.4354e-01  9.4727e-01  9.5553e-01  9.6236e-01  9.7394e-01  9.7054e-01  9.7139e-01  9.6874e-01  9.6833e-01  9.7216e-01  9.7706e-01  9.7384e-01  9.6841e-01  9.6544e-01  9.7399e-01  9.6889e-01  9.7456e-01  9.7910e-01  1.0076e+00  1.0616e+00  1.1922e+00  1.6476e+00
    32  9.3090e-01  9.2615e-01  9.1700e-01  9.1360e-01  9.2449e-01  9.2226e-01  9.2086e-01  9.2153e-01  9.2148e-01  9.1830e-01  9.2952e-01  9.2380e-01  9.3502e-01  9.3571e-01  9.3678e-01  9.4188e-01  9.3866e-01  9.4264e-01  9.4760e-01  9.4973e-01  9.4592e-01  9.5410e-01  9.5872e-01  9.6583e-01  9.6964e-01  9.6370e-01  9.7262e-01  9.7390e-01  9.7210e-01  9.6758e-01  9.6549e-01  9.5937e-01  9.5498e-01  9.6081e-01  9.7381e-01  9.8524e-01  1.0028e+00  1.0611e+00  1.1916e+00  1.6453e+00
    33  9.2811e-01  9.2312e-01  9.1551e-01  9.1045e-01  9.2738e-01  9.1754e-01  9.2091e-01  9.1493e-01  9.2020e-01  9.2368e-01  9.3736e-01  9.2678e-01  9.3319e-01  9.3133e-01  9.3076e-01  9.3507e-01  9.4450e-01  9.4280e-01  9.3910e-01  9.5087e-01  9.4425e-01  9.5376e-01  9.5864e-01  9.5373e-01  9.5400e-01  9.5899e-01  9.6122e-01  9.6593e-01  9.7153e-01  9.5822e-01  9.6284e-01  9.7137e-01  9.6043e-01  9.6854e-01  9.6756e-01  9.7555e-01  1.0090e+00  1.0655e+00  1.2000e+00  1.6430e+00
    34  9.2524e-01  9.2529e-01  9.1749e-01  9.1487e-01  9.1924e-01  9.1740e-01  9.2973e-01  9.2485e-01  9.2693e-01  9.2812e-01  9.3962e-01  9.3319e-01  9.2658e-01  9.3662e-01  9.3874e-01  9.3710e-01  9.4121e-01  9.3651e-01  9.3771e-01  9.4520e-01  9.4361e-01  9.4194e-01  9.5915e-01  9.5960e-01  9.5235e-01  9.5827e-01  9.5703e-01  9.5917e-01  9.6128e-01  9.6733e-01  9.5970e-01  9.7143e-01  9.6648e-01  9.6663e-01  9.7897e-01  9.7829e-01  1.0143e+00  1.0651e+00  1.2006e+00  1.6532e+00
    35  9.2847e-01  9.2858e-01  9.2357e-01  9.2400e-01  9.3491e-01  9.2251e-01  9.4298e-01  9.2373e-01  9.3429e-01  9.3446e-01  9.4442e-01  9.3685e-01  9.3162e-01  9.4965e-01  9.3876e-01  9.3970e-01  9.4121e-01  9.4523e-01  9.4782e-01  9.5340e-01  9.5334e-01  9.4435e-01  9.6485e-01  9.6811e-01  9.6270e-01  9.7047e-01  9.6768e-01  9.6881e-01  9.5822e-01  9.7018e-01  9.6874e-01  9.7110e-01  9.8337e-01  9.6918e-01  9.7700e-01  9.9432e-01  1.0102e+00  1.0806e+00  1.2111e+00  1.6689e+00
    36  9.4281e-01  9.3885e-01  9.3764e-01  9.3402e-01  9.4027e-01  9.3587e-01  9.4939e-01  9.3810e-01  9.4212e-01  9.4919e-01  9.4960e-01  9.5022e-01  9.3999e-01  9.4606e-01  9.5162e-01  9.4949e-01  9.5540e-01  9.6267e-01  9.6222e-01  9.6337e-01  9.6831e-01  9.6106e-01  9.7352e-01  9.8494e-01  9.8504e-01  9.8144e-01  9.8310e-01  9.7328e-01  9.8067e-01  9.7324e-01  9.7951e-01  9.8177e-01  9.8884e-01  9.9239e-01  9.9648e-01  1.0058e+00  1.0273e+00  1.0911e+00  1.2374e+00  1.6841e+00
    37  9.6600e-01  9.6548e-01  9.6237e-01  9.5366e-01  9.5925e-01  9.6044e-01  9.6718e-01  9.6610e-01  9.7220e-01  9.7695e-01  9.7085e-01  9.7717e-01  9.7164e-01  9.7544e-01  9.7015e-01  9.7648e-01  9.7250e-01  9.8232e-01  9.8544e-01  9.8687e-01  9.8707e-01  9.8476e-01  9.9184e-01  9.9665e-01  1.0004e+00  1.0086e+00  1.0085e+00  1.0006e+00  1.0118e+00  1.0061e+00  1.0064e+00  1.0130e+00  1.0148e+00  1.0235e+00  1.0278e+00  1.0433e+00  1.0643e+00  1.1207e+00  1.2511e+00  1.7059e+00
    38  1.0155e+00  1.0249e+00  1.0219e+00  1.0162e+00  1.0181e+00  1.0265e+00  1.0188e+00  1.0169e+00  1.0203e+00  1.0281e+00  1.0304e+00  1.0295e+00  1.0330e+00  1.0314e+00  1.0325e+00  1.0321e+00  1.0296e+00  1.0388e+00  1.0397e+00  1.0397e+00  1.0485e+00  1.0549e+00  1.0515e+00  1.0517e+00  1.0579e+00  1.0671e+00  1.0613e+00  1.0709e+00  1.0585e+00  1.0705e+00  1.0757e+00  1.0674e+00  1.0706e+00  1.0828e+00  1.0865e+00  1.0860e+00  1.1231e+00  1.1864e+00  1.3121e+00  1.7545e+00
    39  1.1512e+00  1.1585e+00  1.1596e+00  1.1561e+00  1.1566e+00  1.1586e+00  1.1577e+00  1.1589e+00  1.1513e+00  1.1555e+00  1.1644e+00  1.1726e+00  1.1700e+00  1.1682e+00  1.1562e+00  1.1726e+00  1.1793e+00  1.1700e+00  1.1723e+00  1.1783e+00  1.1887e+00  1.1852e+00  1.1848e+00  1.1834e+00  1.1871e+00  1.1983e+00  1.1997e+00  1.2001e+00  1.1933e+00  1.1953e+00  1.2016e+00  1.2066e+00  1.2056e+00  1.2135e+00  1.2247e+00  1.2416e+00  1.2633e+00  1.3119e+00  1.4380e+00  1.8742e+00
    40  1.6067e+00  1.5929e+00  1.6073e+00  1.6064e+00  1.6117e+00  1.6047e+00  1.6052e+00  1.6122e+00  1.6093e+00  1.6108e+00  1.6140e+00  1.6188e+00  1.6196e+00  1.6193e+00  1.6134e+00  1.6197e+00  1.6317e+00  1.6197e+00  1.6240e+00  1.6296e+00  1.6242e+00  1.6413e+00  1.6326e+00  1.6331e+00  1.6399e+00  1.6471e+00  1.6429e+00  1.6463e+00  1.6377e+00  1.6451e+00  1.6511e+00  1.6536e+00  1.6623e+00  1.6594e+00  1.6520e+00  1.6731e+00  1.7082e+00  1.7489e+00  1.8665e+00  2.3074e+00
